all_params,fixed_HK_Km_Vmax
22.292119456635398,18.593250241737394
17.840976562424114,17.76541732784065
13.082879499218377,15.154955428468568
13.505260728042066,16.14466062408361
15.223955806515658,15.00177229577492
18.62180657088692,18.76608090310268
15.032521866342199,17.054447156757284
20.88085321486019,10.060301446522608
18.165803669318894,15.046363224541299
22.494037008671903,12.978903857699734
20.054735557086,19.934901290430563
18.39114499365755,16.898670722637085
14.30513025444405,16.525521571685545
20.472877433249515,18.19447700889262
17.434477044598502,17.15713747626096
12.712821963155028,18.12772708706711
17.770385526900615,18.460413923400143
12.408720501127876,17.97618084969517
21.171717681974364,19.206932310226303
16.53529168992523,18.21789008226681
19.68631911300362,18.205670583633548
21.732250727647237,18.120803236221732
14.044321706396161,13.02679447543413
20.346189688324205,13.927948293254051
17.520866425857587,19.947528557471724
16.498109964284982,18.293920758194655
20.733501624128444,7.914396137749156
20.72473205582547,16.122304170781035
20.02849195318959,19.30569934469701
17.279517617290093,13.43798481262297
20.623289930113494,18.18250853685984
20.310017671424006,15.510757477837636
12.185155115584132,17.35023678378645
18.105249833138227,18.065127133339146
21.072455666200103,17.571760220322396
21.36079281295732,17.086570286049803
18.658212893023666,18.151338490483703
18.457238913665734,16.115610506309867
20.152347884590032,17.670459238737024
19.98101934283629,16.741702651971437
20.47049752830234,17.26357617237659
18.505651975646877,17.822121803017314
20.369961809518905,17.888340326888184
19.406752312246848,19.591780821110678
9.99861949293611,17.809380355666725
19.85637053799216,14.895568617876082
18.87995476447834,17.186594687009674
21.139601906874223,15.254621191007267
21.8223048508554,17.425774950523827
17.53614491101835,16.90798933099441
18.618487658085115,16.998728308684857
18.951134809215088,16.11208424452703
17.135404329563645,16.824117013066655
20.29879999099628,18.395146329414846
21.286741407489487,15.24565154085555
20.657449073294902,15.523133253452574
21.66814152227287,20.704266204935166
18.633020033430217,18.55079790946905
14.081745506552862,15.753770969941506
14.137068711343272,14.533324308588288
14.350202218054473,19.402464322806285
20.866793279907952,17.900909032213296
20.789663683369472,14.598772401913891
20.905516394049954,17.258306951393926
15.611052136829564,14.775700759797365
20.370029815420004,15.969122676162835
18.693747289301136,18.673416522985438
18.78386754436931,17.676801528755586
21.37035017270577,13.69930851901723
21.598804535982172,16.04643380620085
18.910347046880098,17.546598634445115
16.321828956140738,17.4135230433031
18.08225499251725,18.52745368784644
13.983902962239533,18.897231037425943
21.420076112508436,15.18889929123002
13.87445213844358,18.922627904848536
17.948080228527722,17.029624712125166
20.484955342502367,19.8713770138712
20.952119944845823,15.370049539437074
21.36732269487912,14.064402623888657
21.3334215383023,17.350661349634002
12.394768681412652,18.01808652172986
21.310526883391603,17.702516291500107
14.31418487696649,18.43843104992209
20.2698182087076,19.737632983991514
19.37278644016891,19.262788080613156
13.108313586847384,14.991101216662157
20.74801419622102,15.726469854564286
18.471475891642775,18.53005034836468
17.726890390109055,16.99474996197913
20.48719287775326,16.6147598936497
19.784995627774485,18.664339546118608
15.330583349344165,16.42162223852115
20.61069327608553,18.407470081250505
19.180640214378926,16.090621885242584
21.013381712010297,18.816324396651222
15.493420050596564,17.92634722724401
19.943170215317792,17.93982811343825
21.12410400734507,17.80369342495662
17.423600305577953,13.712593367578073
19.086899397588052,14.337453719298733
19.139919749225502,18.119198071197886
19.46732121976946,14.67906073562388
20.33072336649863,12.272670727686107
18.4217210811587,17.59854624905858
19.58036576145993,16.30570107459399
15.038404908218606,17.77326380126013
21.648587266746908,19.17221303644912
17.043611649643104,19.274920260318066
15.482308655971385,14.158059071533863
21.943065560521383,18.605406476475654
16.753605065687694,16.727450280370025
18.658839594374857,17.594462770629153
17.570048902923897,18.24251615900498
11.734168996177965,17.001415168478925
21.44742104383482,19.500381297926793
16.261241024305185,16.389971455043465
20.853237939247276,19.668380967162012
22.075028989624933,16.704183125507033
19.0808901713456,16.422806395599235
20.22596698604215,15.323564741083267
21.81560739896509,15.756288836679508
19.475421519265872,16.674142003890392
20.129714986164444,17.30038580275779
18.040289559761607,18.694969978230016
17.370145505428194,18.45476641948527
19.98652463759914,17.477136805018457
17.53407692356786,15.845693255970069
20.53630826302694,16.76906678077994
16.1994055035732,17.188341176871138
21.491675391176624,17.91125182868852
19.03759826902375,17.381519024386865
20.687927366748795,20.529973389931598
21.76955848452868,19.115792736210768
17.45668439096454,14.453177041328592
16.83842323905079,15.596294982559955
19.02996069857604,17.4801018850937
18.16010302206287,15.499600424125095
20.74340249174756,14.315501676932065
21.834617116148223,16.844681617287176
20.18863986142248,16.580082662176434
21.072421438160486,14.973751488288244
19.98191932055093,18.40695294403565
19.445213385646124,17.074531049104472
17.19377135007142,18.698710441826176
14.347472025527681,16.98263984940715
18.719898692231673,17.70464171398695
15.9173478283626,20.345100638379517
21.790049414738508,17.99593953421039
19.700110320125958,18.5809120636103
16.647523978870097,17.503966233164846
20.105550336690676,17.21575474532713
19.6986036756084,21.026886481361394
15.625435201912955,14.261048133875866
20.165539791459157,14.535168261539706
21.10629739665567,19.969354925008744
14.40456605810777,16.934604744407455
20.474570492416053,18.346066393540017
21.223269634527906,13.91634128031212
14.810487973862589,17.210814352703327
16.281321125556182,16.076024952252922
8.036799951633077,14.19738051325453
21.431932284544,17.25300146136486
16.71305703871009,16.628061867151395
19.521243694150144,18.174677279407227
20.828433458931112,19.656393918721314
23.787657143386436,16.637182460524777
20.69944131779063,15.178302334137316
20.61278964448721,15.781044502820418
19.330718294208726,15.696106637391313
21.959694227401133,15.336778674685881
17.75686044245512,17.42356343951613
18.84766665895073,13.397459052112417
19.855850749711898,17.528247006070437
20.682687723937924,16.37265305459336
19.641305770643342,17.616129406225276
20.935706519230113,16.06897765975468
18.972540423546494,18.952608320520827
16.469198674798594,16.009308857852403
17.966485838138198,19.494005541066088
17.936052336333347,18.03932500971518
