ATPase_Vmax_frac,count,ATPase_Vmax_frac_median,Glucose_media_median,Glucose_median,G6P_median,F6P_median,F16BP_median,GAP_median,DHAP_median,BPG_median,ThreePG_median,TwoPG_median,PEP_median,Pyruvate_median,Lactate_median,Lactate_media_median,ATP_median,ADP_median,AMP_median,Phosphate_median,NTP_median,NDP_median,Phosphocreatine_median,Creatine_median,NAD_median,NADH_median,F26BP_median,Citrate_median,Phenylalanine_median,ATPprod_ATPase_ratios_median,ATPase_Vmax_frac_qlow,Glucose_media_qlow,Glucose_qlow,G6P_qlow,F6P_qlow,F16BP_qlow,GAP_qlow,DHAP_qlow,BPG_qlow,ThreePG_qlow,TwoPG_qlow,PEP_qlow,Pyruvate_qlow,Lactate_qlow,Lactate_media_qlow,ATP_qlow,ADP_qlow,AMP_qlow,Phosphate_qlow,NTP_qlow,NDP_qlow,Phosphocreatine_qlow,Creatine_qlow,NAD_qlow,NADH_qlow,F26BP_qlow,Citrate_qlow,Phenylalanine_qlow,ATPprod_ATPase_ratios_qlow,ATPase_Vmax_frac_qhigh,Glucose_media_qhigh,Glucose_qhigh,G6P_qhigh,F6P_qhigh,F16BP_qhigh,GAP_qhigh,DHAP_qhigh,BPG_qhigh,ThreePG_qhigh,TwoPG_qhigh,PEP_qhigh,Pyruvate_qhigh,Lactate_qhigh,Lactate_media_qhigh,ATP_qhigh,ADP_qhigh,AMP_qhigh,Phosphate_qhigh,NTP_qhigh,NDP_qhigh,Phosphocreatine_qhigh,Creatine_qhigh,NAD_qhigh,NADH_qhigh,F26BP_qhigh,Citrate_qhigh,Phenylalanine_qhigh,ATPprod_ATPase_ratios_qhigh
0.020000000000000004,9932,0.020000000000000004,0.025,0.024709477192368212,0.009810251647517282,0.0033314221435523346,0.00035368572882243135,1.7762701920924047e-5,0.0004058236272937891,0.00016682274041843396,0.00025205470632260233,8.743478582742054e-5,0.00020572056956219925,0.005519183438358952,0.00010142110278386519,-8.470446905925091e-29,0.010243502256604805,3.110911419877199e-5,3.327579085103424e-8,0.0007040989277472692,0.004334007122953122,0.0008102027118731228,0.0068870523415977955,0.0006887052341597795,0.0024399594983876027,9.748831001027995e-8,0.0,0.0,0.0,0.9998118535589665,0.020000000000000004,0.024999999999999998,0.024080802042095704,0.000740406976379048,0.0003032361611238784,1.0925675207491626e-6,6.751120935285877e-7,7.272008162548331e-6,1.7566005533279772e-8,1.3062713045731554e-6,9.37164641722002e-7,6.519458780545238e-7,0.0027040453980872745,3.5318472418289576e-5,-3.126969606970318e-22,0.0013436988470821752,5.974591411367088e-6,1.0761775375063066e-9,6.314287568457197e-6,0.003301077272392986,0.0005485543281794951,0.0068870523415977955,0.0006887052341597795,0.0007109645359785792,4.2323093819558594e-8,0.0,0.0,0.0,0.9963349770523648,0.020000000000000004,0.025000000000000005,0.024882081887740475,0.014600055414854415,0.005646954780108885,0.013185234043991885,0.00017346754347825005,0.003171028151083853,0.0009399142706357749,0.0010333264065272942,0.00024403812242778175,0.0008218874531099497,0.008486618743290646,0.0006995448289897005,3.6244744237960513e-22,0.012580727348067814,0.003723609638675255,0.005204601155315155,0.0024988551930584463,0.025038208575685072,0.0010785050778444843,0.026063435252194143,0.0006887052341597795,0.004307018948914327,2.9580461209240276e-7,0.0,0.0,0.0,0.99989001572198
0.025830993300297683,9920,0.025830993300297683,0.025,0.024624704812494937,0.008973576434788674,0.0030789427481568684,0.0005509468444857036,1.9930135825444554e-5,0.0005212528980210055,0.00024057428501212695,0.00035733547001967934,0.00011156016797361345,0.0002914995365446192,0.005324570146870735,0.0001316335061770487,-2.9869149852579827e-29,0.010291715985140538,2.274987330892206e-5,1.6725954403243622e-8,0.0011013977832425815,0.004333627860726004,0.0008156872357485146,0.0068870523415977955,0.0006887052341597795,0.002423208120518294,1.2393239691160543e-7,0.0,0.0,0.0,0.9997783647820945,0.025830993300297683,0.024999999999999998,0.023820229609804358,0.004074218591075882,0.00100702182063431,1.5919148086470835e-6,7.895350563206279e-7,8.7422844274806e-6,1.5344431680042644e-5,1.9931886560798542e-5,1.342867443691818e-5,1.9206539257987347e-5,0.0025020779028999177,4.510425363139228e-5,-2.9157896603440855e-22,0.007430382167837706,5.748947573208119e-6,9.779618249408431e-10,0.0001469609674137334,0.003312142745408533,0.0005544853569416802,0.0068870523415977955,0.0006887052341597795,0.0007126930511255616,5.5566424045908443e-8,0.0,0.0,0.0,0.9992688765847632,0.025830993300297683,0.025000000000000005,0.024844046120219593,0.013590404253384826,0.005301455666159849,0.005429982207596966,0.00019881048376965173,0.0027311487205282665,0.0011130667847353698,0.001199325913525039,0.0002719786596386787,0.0009428949268077375,0.008260105368643527,0.0008634776420988431,2.7478284515044936e-22,0.012645268664800521,0.0007750035857489103,2.630970334233882e-5,0.003742711371734822,0.008988649819293305,0.0010954279477966072,0.010140191829243224,0.0006887052341597795,0.004301537035138348,3.671082916409643e-7,0.0,0.0,0.0,0.9998805211052652
0.033362010744001185,9900,0.033362010744001185,0.025,0.024515235682884422,0.008027092281430608,0.0027367277974269175,0.000733079912790669,2.155709895328223e-5,0.000603378605708124,0.00032110357059967644,0.0004472921229200262,0.00013023827417340942,0.00036228820795419515,0.005098976118587829,0.00017109090797631907,-2.6672284637808365e-28,0.010325499031701199,1.9364431651267104e-5,1.1637102121280738e-8,0.001668329032412244,0.004321452113456659,0.0008145115893396307,0.0068870523415977955,0.0006887052341597795,0.002438697039401277,1.6231569131788884e-7,0.0,0.0,0.0,0.9997250903748116,0.033362010744001185,0.024999999999999998,0.023496147433851,0.004010804605066927,0.0010513479141860706,2.259974171878955e-6,9.118286055985306e-7,1.040494757108025e-5,4.573551639993704e-5,4.078353837676265e-5,2.2583921178289752e-5,3.696624466305819e-5,0.0023208636209634927,5.923100096027734e-5,-2.4426367177113524e-22,0.007822290688562621,5.628878043835499e-6,9.368219795777107e-10,0.00032520018189242125,0.0032469248837416883,0.000553093337450834,0.0068870523415977955,0.0006887052341597795,0.0006955948271972008,6.983797269565079e-8,0.0,0.0,0.0,0.9992114625259705,0.033362010744001185,0.025000000000000005,0.024796771794564767,0.012518776018463795,0.004860973696103544,0.005032120922468408,0.0002186013371982794,0.002580247218328833,0.0013210561527319659,0.001375004127915599,0.0003001142531409111,0.001105691473341591,0.008094893708873277,0.001053586789461998,2.218851871247129e-22,0.012637444788121677,0.0004618181416125373,9.06439750103354e-6,0.005372164286215779,0.009387597664005175,0.0011047930420862674,0.013774104683195591,0.0006887052341597795,0.004281629381299671,4.998339659929987e-7,0.0,0.0,0.0,0.9998656542026749
0.04308869380063767,9897,0.04308869380063767,0.025,0.024376093894042095,0.007026696848305493,0.0024161015640523278,0.0008783928623952112,2.2965808910367584e-5,0.0006576997126643235,0.00040178884421859383,0.0005357552811725563,0.00014572523980107302,0.00042683124291544884,0.004871788705126232,0.0002218393871448447,-4.190464829378588e-29,0.010358326860463578,1.807442314369305e-5,1.0049819293129091e-8,0.0023715955709925347,0.004317313243302647,0.0008160308659620217,0.0068870523415977955,0.0006887052341597795,0.0024428855444815233,2.1271264180246687e-7,0.0,0.0,0.0,0.999658850873384,0.04308869380063767,0.024999999999999998,0.023108214234332392,0.0035858703913762323,0.0009655724328785994,3.711477428755112e-6,1.1606747285296791e-6,1.168831377097025e-5,7.527633242272698e-5,5.698456255152646e-5,3.0171374115013e-5,4.867741702564955e-5,0.00197127412588229,7.798608420061434e-5,-2.3779507001752035e-22,0.007934662810696486,5.8208111698322035e-6,1.0106067778531367e-9,0.000583905793921425,0.003280711844012215,0.0005487594771753434,0.0068870523415977955,0.0006887052341597795,0.0007517717870642437,9.243626274993628e-8,0.0,0.0,0.0,0.9990134878889165,0.04308869380063767,0.025000000000000005,0.02473626309103309,0.01118925527847996,0.004350088062144318,0.004875980195424947,0.00022651831937277656,0.0025806804039454284,0.0014121209941898379,0.0015390663004826097,0.00033671572446701515,0.0012302757647683132,0.007794541856878119,0.0015172889998106248,2.244251237571297e-22,0.01266691271935171,0.0003425907991782593,4.843813821700292e-6,0.007393738885858337,0.009090197131548745,0.0010763918303262818,0.4868870523415978,0.0006887052341597795,0.004277558587735215,6.749844529619607e-7,0.0,0.0,0.0,0.9998458855692547
0.0556511880441425,9841,0.0556511880441425,0.025,0.024186025284379565,0.005979379439078224,0.0020743578630455562,0.0008834944642595008,2.3180394309227036e-5,0.0006437923580513102,0.00046476016038323625,0.000592742580469978,0.00015716381449709535,0.00046806834199385915,0.004770704040171348,0.000290364550972783,4.1945373007277126e-29,0.010348669726132577,1.8754505296703768e-5,1.0782875919393468e-8,0.00342818095002344,0.0043021679997153756,0.0008109105973893777,0.0068870523415977955,0.0006887052341597795,0.0024475168329427645,2.758381085439513e-7,0.0,0.0,0.0,0.9995528558182937,0.0556511880441425,0.024999999999999998,0.02251921141837238,0.003143580748960254,0.0008246825718154053,4.39336036084832e-6,1.2794298099853854e-6,1.1135611292561195e-5,0.00010425830770147601,7.079695345789017e-5,3.6275640910666844e-5,6.118193777952383e-5,0.001820986614178124,9.954841150633666e-5,-1.7345815778097045e-22,0.007942367077753665,6.3560610025888605e-6,1.215206860313534e-9,0.0008182267547511421,0.0032510268823673066,0.0005484393990844568,0.0068870523415977955,0.0006887052341597795,0.0007131295018933505,1.1973794253445048e-7,0.0,0.0,0.0,0.9987174738415694,0.0556511880441425,0.025000000000000005,0.024660560207157515,0.009748856236159712,0.0038983518455658513,0.004826567344355743,0.00022675173449806865,0.00253880323894409,0.0015000553065971345,0.0016711020917648711,0.0003653601433757506,0.001349446522319217,0.007879999951465643,0.0020432215756820424,1.6082087544730117e-22,0.012715314617515421,0.00031034659852976717,3.971653494264158e-6,0.010061851358689153,0.008563034030439585,0.0011003037087102163,0.013774104683195591,0.0006887052341597795,0.004271123145750358,8.542049057476388e-7,0.0,0.0,0.0,0.9998217042423889
0.07187627327609256,9833,0.07187627327609256,0.025,0.02396248273368234,0.00504541527023881,0.0017474387568006918,0.0007528381797742205,2.254703772188328e-5,0.0005793077468663054,0.0005099626416475328,0.0006212042664320238,0.0001609367688013568,0.0004806920119641753,0.004720633583676686,0.00037497594834198686,4.2082349182891995e-29,0.010327314597744093,2.1209520596845953e-5,1.4080795787180939e-8,0.004801955969000757,0.004312767440319161,0.0008137588623446171,0.0068870523415977955,0.0006887052341597795,0.002440500588045804,3.560330063916742e-7,0.0,0.0,0.0,0.9994145335063509,0.07187627327609256,0.024999999999999998,0.02193230501102865,0.00265977908927653,0.0006797959874812803,5.470326364437819e-6,1.4088170541561452e-6,1.077614294817767e-5,0.00012469772761318075,6.919270441152187e-5,3.652912923676945e-5,6.071989422904641e-5,0.0016625420046058649,0.00012792851194155002,-8.76687475417066e-23,0.008022196857988773,6.99046537455884e-6,1.5220156693187442e-9,0.0012000049884856854,0.0032372684707303247,0.0005553227787212455,0.0068870523415977955,0.0006887052341597795,0.0007219512573507533,1.5355483931756012e-7,0.0,0.0,0.0,0.9983728403972882,0.07187627327609256,0.025000000000000005,0.024555581687225127,0.008339341839234219,0.0033316073590095195,0.004849455701806215,0.0002312407326646579,0.002380358406216435,0.0014891507215571444,0.0018288454870524827,0.0003928504468606486,0.0014741085180622583,0.007848524242501312,0.002942805351266389,9.936118021555222e-23,0.012704616652334763,0.0003216561765360362,4.377089397727517e-6,0.012527493076237933,0.00921464279515104,0.0010826317062905561,1.0068870523415978,0.0006887052341597795,0.004303084667257635,1.1645032975815807e-6,0.0,0.0,0.0,0.9997816442118047
0.0928317766722556,9789,0.0928317766722556,0.025,0.023677114068638875,0.004097353371705209,0.00142673373146387,0.0004963580626293789,2.0668948456539506e-5,0.0004530905857556235,0.0005232381757930307,0.0005692823680928478,0.00015175606887280664,0.0004433102262292368,0.00481753125720336,0.0004961934359981843,1.4950407023119684e-28,0.010327866752402572,2.720255691556956e-5,2.40125799292628e-8,0.00680385249540511,0.0043034808865800595,0.0008139748758201606,0.0068870523415977955,0.0006887052341597795,0.0024406610806727105,4.645146047173925e-7,0.0,0.0,0.0,0.9992073388692753,0.0928317766722556,0.025,0.021051704538503312,0.0021426501988267618,0.000525500339467713,6.053353570785779e-6,1.4843594022117246e-6,8.402691981827552e-6,0.00014540717818732886,6.416323060602432e-5,3.33566859227189e-5,5.4747520764608976e-5,0.0017043293708695242,0.00016350544305897448,-5.933245037943774e-23,0.007936534395368677,8.328107309981343e-6,2.0647502083424846e-9,0.0017774368139048288,0.0032532198392317903,0.0005543718671560996,0.0068870523415977955,0.0006887052341597795,0.0007192334616718521,2.0051208329464875e-7,0.0,0.0,0.0,0.9979792281371325,0.0928317766722556,0.025000000000000005,0.024439253421418426,0.006914616843163909,0.002833097977765285,0.004926928711697532,0.0002648372442134922,0.0024669420718051484,0.001461826044676596,0.0018529244680159365,0.00040248144198779445,0.0015159623649399912,0.008006588602722693,0.003785942069922648,6.556316053041762e-23,0.012693952395498634,0.0004016148420162865,7.117186678527506e-6,0.01494851390625227,0.00919783178009402,0.0010740073024483273,0.4868870523415978,0.0006887052341597795,0.004260460839729827,1.628293039645779e-6,0.0,0.0,0.0,0.9997275511173083
0.11989685006378822,9661,0.11989685006378822,0.025,0.023292730997949946,0.0032953862938645286,0.0011400624925330342,0.0001464051497368634,1.6035510635672165e-5,0.00017280708935706832,0.0005190949980071899,0.00041328405630828685,0.00012155179414233939,0.0003126883365006845,0.005071353544714242,0.0006550322485071083,3.223225751623297e-29,0.010293673343980002,4.72640441162145e-5,8.04790050295757e-8,0.009448751923660188,0.004296477526961404,0.0008141484091924286,0.0068870523415977955,0.0006887052341597795,0.0024405627660645515,5.996414705199262e-7,0.0,0.0,0.0,0.9988985737396449,0.11989685006378822,0.025,0.019966975142103827,0.0017175069650607823,0.000410720165904395,6.9453090407218635e-6,1.614863667163914e-6,6.832321499219099e-6,0.00013088530702589897,4.599402274444228e-5,2.6114478118500135e-5,3.932715333614535e-5,0.0017923210039006115,0.00021654585290995036,-4.4280966713236814e-23,0.00782638261402132,1.0235347106465282e-5,3.2665672053871798e-9,0.0025152376548371507,0.0032423686337963073,0.000550307938552319,0.0068870523415977955,0.0006887052341597795,0.0007052147311875415,2.542568193024021e-7,0.0,0.0,0.0,0.9975289616446341,0.11989685006378822,0.025,0.02429236459165352,0.005535205833177167,0.002292136767960173,0.004422235667197358,0.00021547862049994321,0.00206272905687253,0.0013925540200476379,0.0018411500916888993,0.0003876835407702206,0.0015076826517726738,0.008233389790018027,0.0052797159014327695,4.5008466696990733e-23,0.012669956507828758,0.0005277881320130375,1.2785593629455512e-5,0.01683531845561511,0.009203996601075319,0.0010879256486376336,0.4868870523415978,0.0006887052341597795,0.00431337648448934,2.121538502950956e-6,0.0,0.0,0.0,0.9996544433647289
0.15485273653622542,9449,0.15485273653622542,0.025,0.02281651796648915,0.0025511009031797273,0.0008950420238798658,7.951175272399378e-5,1.236263085119878e-5,6.614698661474395e-5,0.0004996377543578548,0.0002586631353973194,8.929791528223376e-5,0.000200445832205573,0.005384133208631931,0.0008695139592591109,1.3278674558851197e-29,0.010222323025308431,0.00010181889913582032,4.2529528046950174e-7,0.011838812339730456,0.004314109586518136,0.0008123684850777711,0.0068870523415977955,0.0006887052341597795,0.0024241731029455947,7.823208986046122e-7,0.0,0.0,0.0,0.9985667124325243,0.15485273653622542,0.025,0.018603200731700374,0.0013047583266427095,0.00032911668137969096,7.19719724710754e-6,1.7809468555660459e-6,6.167444310728359e-6,0.00011143937802438754,3.897544342928128e-5,2.3266034297593042e-5,3.247499753521448e-5,0.0021140294797642703,0.0002836416115936064,-4.5409580745202143e-23,0.007839706241485847,1.3467938257558295e-5,5.908646233651342e-9,0.0035971182831882184,0.003252777136370196,0.0005497127972420407,0.0068870523415977955,0.0006887052341597795,0.0006993622802011856,3.371508685491226e-7,0.0,0.0,0.0,0.9969982772169327,0.15485273653622542,0.025,0.024071910851295765,0.004356476894529104,0.0018031927366114133,0.004192147228774673,0.00025118853016169174,0.001828729197394823,0.0013007386717754205,0.0017451281106651392,0.00037341061741543976,0.0013697405185624967,0.008461000079169426,0.00731238642042982,4.5871759620032606e-23,0.012620625752336573,0.0007430724569912865,2.511563534964783e-5,0.018238549519853445,0.008994859920929105,0.0010810336631796407,0.43572741329746423,0.0006887052341597795,0.004350787662900787,2.6628053617107593e-6,0.0,0.0,0.0,0.9995537037545843
0.20000000000000004,8747,0.20000000000000004,0.025,0.022221322847902583,0.0019212408526421035,0.000679919426961291,6.328164781895184e-5,1.0876940738802101e-5,4.071325096065648e-5,0.000460539090311413,0.00016780619711983489,6.741359352934503e-5,0.0001273490542539775,0.005656329944566338,0.0011849546141637153,6.75015521007936e-30,0.010152601982706313,0.00019865904709853315,1.6878665869012163e-6,0.013569710544138656,0.004300539296321977,0.0008103060255186253,0.0068870523415977955,0.0006887052341597795,0.0024297236902161142,1.0306045495803277e-6,0.0,0.0,0.0,0.9982376088792633,0.20000000000000004,0.025,0.01715149382768846,0.0009747136823548397,0.0002720354691379287,8.498589305664623e-6,2.0352492838243983e-6,5.819217778501763e-6,8.819679347390838e-5,3.18481690692087e-5,1.961852170768036e-5,2.588880820794947e-5,0.0025247898230968584,0.00036735489362413104,-3.458677297529731e-23,0.007734831063791753,1.8754123002365323e-5,1.1976877326345038e-8,0.0048173266595784026,0.0032401570660080545,0.0005501970962829474,0.0068870523415977955,0.0006887052341597795,0.0007110665409574848,4.365781767134454e-7,0.0,0.0,0.0,0.9964063473650477,0.20000000000000004,0.025,0.02384307970552025,0.003348862736905,0.0014172604000970014,0.0036876711843079266,0.0002589843593997016,0.0015684075705228446,0.001173741356659382,0.0015269426496072789,0.00032437891184468,0.0011429896582685786,0.008764131273022143,0.011054113297883191,4.076550302648989e-23,0.012482485741175709,0.0009189440891774305,4.152702172584581e-5,0.019417606815878855,0.00922010194035017,0.0010891688677374459,1.0068870523415978,0.0006887052341597795,0.004279627068223845,3.843909886809772e-6,0.0,0.0,0.0,0.999419148728406
