all_params
16.70679115195903
11.174177342796725
18.315785547250186
16.690539500536644
12.395907996947859
18.096188311559782
14.969177568318635
15.411818619958792
21.29786123768032
18.265171750144248
22.411516681784946
14.961346284376718
16.457009622108835
12.635931931815898
19.779754732732467
13.739594517864353
13.973364843428378
22.070502413671246
19.696247275573484
13.13553949539694
16.734011272881965
19.161652535007306
17.240254875464174
15.513229911108938
18.75507767148704
12.200816133714952
18.793825154938034
18.947405398418173
14.675316742601288
17.15270301847811
18.664862007109843
16.32377027678654
17.593125778819232
18.034229986804984
20.473959406909117
20.754252022290817
20.410755836412683
18.454409627263182
13.222703243671058
14.166274414055783
19.402216490977935
19.239774465607145
18.357136423320473
15.84276772145903
13.762124488690135
21.066417518056365
18.286135534689677
17.66381585756033
13.514134732412456
16.581761286388918
13.315921708943387
17.038614357039172
19.345761909152834
19.937791533022494
16.33593521486103
15.524245935854376
18.21832915103328
21.640783507266125
15.27056146386981
17.49384342847184
12.971472341389621
21.47510029502218
15.96588534034373
18.488085860178906
22.03692000606814
14.98709032812494
8.50400432086358
15.336607343193128
13.837192576868981
9.569671952005507
22.752570430380857
20.771648664535704
13.753227437176822
15.73568280330857
17.79659910984713
17.75531692035998
18.868717585013087
13.664630762526604
19.41851763656354
15.171557408456504
14.824696904728652
15.014247596062118
16.1114181258301
14.649562880942932
19.738221069500696
20.090069643497653
19.228374007385323
18.73576242511984
21.65611617384322
14.668911704703214
20.187313115112914
18.22074586188977
15.310716696335794
18.269213958048436
13.902475361672554
15.254671957757596
18.911146592480012
16.397133935103867
17.41349491063356
15.141336564733233
12.47331921998197
18.338022294578963
19.702146095933863
17.258668747386544
19.639821385852755
14.26008165479433
16.814522325205807
18.40754462412716
19.478874257374773
16.45191816787655
15.96643971976458
15.47470414741172
15.979518369482806
17.759784905240778
15.308628771461223
15.960158575477546
17.072464896310176
19.195284188393494
9.728879941800912
19.410285774667976
14.74203332171953
15.49349906165476
15.765092005274548
17.559660623036063
17.99851141693369
14.499968532230293
17.803564742559164
19.232376871051994
20.583316334788115
17.280147939116432
17.99060469736993
17.794395911555654
17.70964318362169
19.574245646844734
18.352361607027493
16.20033574292015
18.856035613917243
18.26189728466743
20.141897800973858
13.147546504442134
11.832934400405117
16.62126162033816
16.985559437259422
5.368485528917476
16.33487910340028
15.771186346968324
18.81243969022574
12.0154359089646
18.616304097735178
15.873998145874848
19.882129102197695
19.83101127445465
16.240845765455223
17.152352599238363
16.73273865316846
20.14133307546098
14.386337422740487
23.23500327304121
16.440876535210663
11.878083417670268
17.335566629109923
18.01934101921557
18.250910149780385
12.356562288462747
20.02417489739625
19.12834240896581
19.633758430279233
17.036577191626467
14.936770488791304
14.779016889505327
18.467604588420965
18.51154903822095
16.981220241856235
18.573820250430767
11.218121345700434
14.627476487612308
17.811683520709384
18.905886853185567
12.270217267709759
14.015152905222955
20.292666469303057
20.803312157127056
17.932325743501305
13.074568060952267
18.05373649072572
21.2587763482616
18.085856837051637
15.340807906598439
18.38596215004458
19.005534231858526
14.239001098226527
13.661136076120858
19.327092811262673
17.769016308197816
17.42161995128755
17.014007767877846
17.207596886194327
16.985856274120742
19.11522261045455
17.80605432327409
16.376093176605615
12.370405428636364
21.058705898072574
16.934627598794535
15.5181784980106
16.20724042503263
19.328278913145184
13.526259847167376
13.208695055759076
13.391522525211288
13.664439892542832
13.97889057881605
20.05132025810739
12.271373827521105
15.676013679123805
15.378161986310445
19.172481185032275
11.140487966251623
18.47289211354374
13.59059776701021
16.9175584687523
14.238097848068534
13.586695857046484
16.95198639154142
19.73930623776454
9.684265797002125
10.439790695340644
12.374951667035981
19.952393875165374
