Row,GLUT_Km_Glucose,GLUT_Conc,GLUT_Vmax,GLUT_Keq,GLUT_MW,HK1_K_Glucose,HK1_K_a_ATP,HK1_β_Glucose_ATP,HK1_K_G6P,HK1_K_a_ADP,HK1_K_a_G6P_cat,HK1_K_i_G6P_reg,HK1_K_a_Pi,HK1_Conc,HK1_Vmax,HK1_Keq,HK1_MW,GPI_Km_G6P,GPI_Km_F6P,GPI_Conc,GPI_Vmax,GPI_Keq,GPI_MW,PFKP_L,PFKP_K_a_F6P,PFKP_K_ATP,PFKP_K_F16BP,PFKP_K_ADP,PFKP_K_Phosphate,PFKP_K_a_ADP_reg,PFKP_K_i_ATP_reg,PFKP_K_a_F26BP,PFKP_K_i_F26BP,PFKP_K_i_Citrate,PFKP_Conc,PFKP_Vmax,PFKP_Keq,PFKP_MW,ALDO_Km_F16BP,ALDO_Km_DHAP,ALDO_Kd_DHAP,ALDO_Km_GAP,ALDO_Ki_GAP,ALDO_Conc,ALDO_Vmax,ALDO_Keq,ALDO_MW,TPI_Km_DHAP,TPI_Km_GAP,TPI_Conc,TPI_Vmax,TPI_Keq,TPI_MW,GAPDH_L,GAPDH_K_GAP,GAPDH_K_a_NAD,GAPDH_K_i_NAD,GAPDH_K_a_Phosphate,GAPDH_K_i_Phosphate,GAPDH_K_BPG,GAPDH_K_a_NADH,GAPDH_K_i_NADH,GAPDH_β_i_BPG,GAPDH_Conc,GAPDH_Vmax,GAPDH_Keq,GAPDH_MW,PGK_K_BPG,PGK_K_ADP,PGK_K_ThreePG,PGK_K_ATP,PGK_α,PGK_β,PGK_γ,PGK_Conc,PGK_Vmax,PGK_Keq,PGK_MW,PGM_Km_ThreePG,PGM_Km_TwoPG,PGM_Conc,PGM_Vmax,PGM_Keq,PGM_MW,ENO_Km_TwoPG,ENO_Km_PEP,ENO_Conc,ENO_Vmax,ENO_Keq,ENO_MW,PKM2_L,PKM2_Vmax_a,PKM2_Vmax_i,PKM2_K_a_PEP,PKM2_K_ADP,PKM2_K_Pyruvate,PKM2_K_ATP,PKM2_K_a_F16BP,PKM2_K_a_Phenylalanine,PKM2_K_i_PEP,PKM2_K_i_Phenylalanine,PKM2_β_i_PEP_ATP,PKM2_Keq,PKM2_Conc,PKM2_MW,LDH_Km_Pyruvate,LDH_Km_NADH,LDH_Km_Lactate,LDH_Km_NAD,LDH_Kd_NADH,LDH_Kd_NAD,LDH_Conc,LDH_Vmax,LDH_Keq,LDH_MW,MCT_Km_Lactate,MCT_Conc,MCT_Vmax,MCT_Keq,MCT_MW,AK_Km_ADP,AK_Km_ATP,AK_Km_AMP,AK_Vmax,AK_Keq,AK_MW,NDPK_Km_ATP,NDPK_Km_ADP,NDPK_Km_NTP,NDPK_Km_NDP,NDPK_Vmax,NDPK_Keq,NDPK_MW,CK_Km_ATP,CK_Km_ADP,CK_Km_Phosphocreatine,CK_Km_Creatine,CK_Vmax,CK_Keq,CK_MW,ATPase_Km_ATP,ATPase_Km_ADP,ATPase_Km_Phosphate,ATPase_Keq,ATPase_Vmax
S1,0.0008583526637895191,-8.277796077671125e-5,0.001911484431442308,4.236565328479886e-5,0.0,3.302072132624513e-5,0.1343479464966364,0.11487201721641423,-3.593982981878742e-5,0.0020215587905904136,-0.003296977990676516,0.14816696078620403,-0.001134654907345178,0.06687269713168101,0.05540054985584947,1.709102944117424e-5,0.0,-7.38880847575233e-5,-0.00046823548643638163,9.8336118431822e-5,5.634807679872185e-5,0.03528399004720898,0.0,0.001648087749385163,0.024259672746199577,0.003175157111680967,0.0038234437495650465,-0.0017150186265011147,-0.0012182479167260358,-0.003441503178936856,0.03263277508005069,0.0,0.0,0.0,0.013098747923873331,0.006665781310625208,0.0005553548239875802,0.0,0.0008472395637829228,2.61643015716379e-5,9.297295734894329e-5,2.549013611933217e-6,0.0004971511114009486,0.001100567904620938,0.003626682252603704,5.569042020833923e-6,0.0,5.73746611553742e-5,5.767682474131376e-5,8.169238219230607e-5,0.0001306784062740666,-0.0021791861311597186,0.0,0.0011640505733861559,0.0004721777804925982,0.01418664698313408,0.0363163784576081,0.005528649228255835,-0.01355736884573667,0.0005490398251786766,3.2486916133496085e-5,0.00010122875093562588,-4.5378702664812835e-5,-0.0015149540492079448,0.0021770593300315913,3.516704205401298e-5,0.0,-0.00016497559042115995,4.930471586863362e-5,8.979963247825468e-5,0.00010936016309917774,-0.0004785497086762179,7.403690782602924e-5,7.060341077895035e-5,3.439956896394122e-5,-2.9735361053680828e-5,-0.000859057091871488,0.0,-2.721029478283449e-5,0.00015764260808960712,-3.175269073115293e-5,0.00010572889732129763,-0.0021361327792712432,0.0,0.0003330044409425398,-0.00014923608691207616,0.00014079864899059784,1.0186095997898084e-5,-5.646299754354445e-5,0.0,-0.0002953927624872899,-0.00036959474856457626,0.0005840142454651976,-0.00029178822425903394,-0.00023202814545874104,-0.0003011648084337454,0.0017986840495515623,0.0011520099441214703,0.0,-0.0002093264998380664,0.0,0.0007084642610484609,-0.00037705538052684316,0.0016202613997138105,0.0,-0.00018771658575266332,-0.0011770766183882774,-3.3605008728909754e-5,3.005117900032398e-5,-7.307023297716279e-5,-0.00014566775174359797,0.00046879769620632026,-0.0002631770605943726,-9.582971460255577e-5,0.0,-4.632820858142644e-6,-0.0018168043654822955,0.005431781636337578,-0.00045512093954906777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST,0.0008326579811639956,0.003302427583207473,0.0029383366844935774,5.849722980795902e-6,0.0,6.768418021521877e-6,0.16647488064787333,0.14525488654284868,8.584371980599555e-7,0.0011447400318776218,0.014416127427263798,0.16638490486168583,0.009643272559156132,0.10309401175574112,0.10072466964918295,2.7913027302537655e-7,0.0,0.00026718380341044857,0.00029538158553120517,0.000424778963972755,0.0004342353338633002,0.058077816058569334,0.0,0.010266033575598708,0.06242247676122959,0.004457150889447411,0.005282049817700151,0.0028626622499488144,0.009635071094508169,0.011264031577976752,0.07193554233810957,0.0,0.0,0.0,0.031201357555013656,0.031698467210809995,0.00016234026934511977,0.0,0.0003313678843028627,2.9889780300326514e-5,0.0002345148964921879,4.0058393020154685e-5,0.0004410742649087426,0.004498706006893324,0.005209820774172842,0.0013334882882826235,0.0,4.445281183125946e-6,8.491935999977826e-7,3.1476529813446488e-6,2.7880316032089882e-6,0.0028421914451107195,0.0,0.015203471084539108,0.005330160926356496,0.09510197318262682,0.1710054521343904,0.045240753543261784,0.025803990175962545,0.0013256821835801432,2.8064540451551927e-5,0.0004608643451826608,7.940031294066583e-6,0.022264312382523764,0.025965285264173278,0.00020400576926313677,0.0,4.575054950480025e-5,4.641625416602991e-5,5.1455402743844e-6,3.41708749017614e-5,0.0001234024844041913,9.198086356848773e-6,9.157635065917856e-7,0.0001233833253190777,9.807526514278587e-5,0.0015524633034640707,0.0,8.650698298132448e-6,4.3376054944760185e-6,8.715783090922069e-6,1.035550911978047e-5,0.0015636543832412424,0.0,5.4447778842039475e-5,1.5643853838983525e-5,8.920253483916741e-5,8.488807092061449e-5,0.0012493644217924165,0.0,0.00011534686943587437,0.0011961381681302784,6.023803723140183e-5,0.0007829831543931492,0.0009034095818013521,0.0003675474840175766,0.0009565660043188449,0.00025076654348208223,0.0,0.0004183614479018345,0.0,0.0003309581482007781,0.0004384789118849994,0.0010505595494991683,0.0,4.784775216775914e-6,0.00036317291411525196,1.5267738942734384e-6,1.4590612450389121e-6,3.5952702492573973e-6,0.0001586256946912406,0.00044437368167577287,0.0006373004625471176,0.00010683000814238381,0.0,1.2879165468379665e-5,0.016795301751734062,0.016074288350546032,6.810131890834527e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
