time,time_mean,trajectory_mean,Glucose_mean,G6P_mean,F6P_mean,F16BP_mean,GAP_mean,DHAP_mean,BPG_mean,ThreePG_mean,TwoPG_mean,PEP_mean,Pyruvate_mean,Lactate_mean,time_qlow,trajectory_qlow,Glucose_qlow,G6P_qlow,F6P_qlow,F16BP_qlow,GAP_qlow,DHAP_qlow,BPG_qlow,ThreePG_qlow,TwoPG_qlow,PEP_qlow,Pyruvate_qlow,Lactate_qlow,time_qhigh,trajectory_qhigh,Glucose_qhigh,G6P_qhigh,F6P_qhigh,F16BP_qhigh,GAP_qhigh,DHAP_qhigh,BPG_qhigh,ThreePG_qhigh,TwoPG_qhigh,PEP_qhigh,Pyruvate_qhigh,Lactate_qhigh
-1.0,-1.0,5005.964915966387,9.999989999390898e-7,9.9995909624041e-7,9.999585344958593e-7,6.787071562095472e-7,9.999991780215506e-7,9.999991780264894e-7,9.999991949955024e-7,9.999992216157946e-7,9.999992266436418e-7,9.999992970593415e-7,1.0000001899325516e-6,1.0000002897179443e-6,-1.0,252.95,9.999990000006305e-7,9.999822996045522e-7,9.999820838860164e-7,1.416561838972044e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-1.0,9750.025,9.99999000001e-7,9.999989998678573e-7,9.999989998659392e-7,9.989955954949731e-7,9.999990000054976e-7,9.999990000054974e-7,9.999990000055444e-7,9.999990000055444e-7,9.999990000055975e-7,9.999990000056007e-7,9.999990000061382e-7,9.999990000061462e-7
-0.8999999999996362,-0.8999999999996362,5005.964915966387,9.99998999939089e-7,9.999590961336133e-7,9.999585343881879e-7,6.787071361907871e-7,9.999991758124882e-7,9.99999175817331e-7,9.999991929778618e-7,9.99999219665241e-7,9.999992247074742e-7,9.999992952827564e-7,1.0000001894308792e-6,1.0000002896584877e-6,-0.8999999999996362,252.95,9.999990000006305e-7,9.999822993961338e-7,9.99982083880536e-7,1.4165618389720439e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.8999999999996362,9750.025,9.99999000001e-7,9.999989998678573e-7,9.999989998659394e-7,9.989955954949733e-7,9.999990000054976e-7,9.999990000054974e-7,9.999990000055444e-7,9.999990000055444e-7,9.999990000055975e-7,9.999990000056003e-7,9.999990000061382e-7,9.999990000061462e-7
-0.8000000000001819,-0.8000000000001819,5005.964915966387,9.99998999939088e-7,9.999590960298852e-7,9.999585342836052e-7,6.787071162044346e-7,9.999991737060911e-7,9.999991737108434e-7,9.999991910536338e-7,9.999992178048795e-7,9.999992228608134e-7,9.999992935881052e-7,1.0000001889497548e-6,1.0000002895989813e-6,-0.8000000000001819,252.95,9.999990000006305e-7,9.999822991877163e-7,9.99982083875055e-7,1.416561838972043e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.8000000000001819,9750.025,9.99999000001e-7,9.999989998678575e-7,9.999989998659392e-7,9.989955954949731e-7,9.999990000054978e-7,9.999990000054976e-7,9.999990000055444e-7,9.999990000055444e-7,9.999990000055975e-7,9.999990000056003e-7,9.999990000061382e-7,9.999990000061462e-7
-0.6999999999998181,-0.6999999999998181,5005.964915966387,9.999989999390875e-7,9.999590959290851e-7,9.999585341819692e-7,6.787070962490306e-7,9.999991716976733e-7,9.999991717023381e-7,9.999991892185617e-7,9.999992160305951e-7,9.999992210995772e-7,9.999992919716525e-7,1.0000001884882406e-6,1.0000002895394283e-6,-0.6999999999998181,252.95,9.999990000006305e-7,9.999822989792992e-7,9.999820838695745e-7,1.4165618389720428e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.6999999999998181,9750.025,9.99999000001e-7,9.999989998678575e-7,9.999989998659392e-7,9.98995595494973e-7,9.999990000054978e-7,9.999990000054976e-7,9.999990000055444e-7,9.999990000055446e-7,9.999990000055975e-7,9.999990000056e-7,9.999990000061382e-7,9.999990000061462e-7
-0.6000000000003638,-0.6000000000003638,5005.964915966387,9.999989999390866e-7,9.999590958310805e-7,9.999585340831453e-7,6.787070763231818e-7,9.99999169782747e-7,9.999991697873296e-7,9.999991874685495e-7,9.99999214338437e-7,9.999992194198437e-7,9.999992904298062e-7,1.0000001880454384e-6,1.000000289479828e-6,-0.6000000000003638,252.95,9.999990000006305e-7,9.999822987708827e-7,9.999820838640937e-7,1.4165618389720423e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.6000000000003638,9750.025,9.99999000001e-7,9.999989998678573e-7,9.999989998659392e-7,9.989955954949731e-7,9.999990000054978e-7,9.999990000054976e-7,9.999990000055444e-7,9.999990000055448e-7,9.999990000055978e-7,9.999990000056003e-7,9.999990000061382e-7,9.99999000006146e-7
-0.5,-0.5,5005.964915966387,9.99998999939086e-7,9.999590957357444e-7,9.999585339870056e-7,6.78707056425551e-7,9.999991679570178e-7,9.99999167961523e-7,9.999991857996983e-7,9.999992127246433e-7,9.999992178178783e-7,9.999992889591489e-7,1.0000001876204937e-6,1.0000002894201864e-6,-0.5,252.95,9.999990000006305e-7,9.999822985624668e-7,9.999820838586132e-7,1.4165618389720417e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.5,9750.025,9.99999000001e-7,9.999989998678575e-7,9.999989998659392e-7,9.989955954949731e-7,9.999990000054978e-7,9.999990000054978e-7,9.999990000055444e-7,9.999990000055446e-7,9.999990000055975e-7,9.999990000056e-7,9.999990000061382e-7,9.99999000006146e-7
-0.3999999999996362,-0.3999999999996362,5005.964915966387,9.999989999390853e-7,9.999590956429525e-7,9.999585338934279e-7,6.787070365548662e-7,9.999991662164005e-7,9.999991662208294e-7,9.999991842082862e-7,9.999992111856188e-7,9.999992162901173e-7,9.999992875564187e-7,1.000000187212586e-6,1.0000002893605034e-6,-0.3999999999996362,252.95,9.999990000006305e-7,9.999822983540512e-7,9.999820838531327e-7,1.4165618389720412e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.3999999999996362,9750.025,9.99999000001e-7,9.999989998678575e-7,9.999989998659394e-7,9.989955954949731e-7,9.999990000054978e-7,9.999990000054976e-7,9.999990000055444e-7,9.999990000055446e-7,9.999990000055975e-7,9.999990000056e-7,9.999990000061382e-7,9.99999000006146e-7
-0.3000000000001819,-0.3000000000001819,5005.964915966387,9.999989999390843e-7,9.999590955525909e-7,9.999585338022943e-7,6.787070167099026e-7,9.99999164556973e-7,9.999991645613307e-7,9.999991826907528e-7,9.999992097179258e-7,9.999992148331444e-7,9.999992862184887e-7,1.000000186820936e-6,1.0000002893007825e-6,-0.3000000000001819,252.95,9.999990000006305e-7,9.999822981456362e-7,9.99982083847652e-7,1.4165618389720404e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.3000000000001819,9750.025,9.99999000001e-7,9.999989998678575e-7,9.999989998659392e-7,9.989955954949731e-7,9.999990000054978e-7,9.99999000005498e-7,9.999990000055444e-7,9.999990000055444e-7,9.999990000055975e-7,9.999990000056e-7,9.999990000061382e-7,9.99999000006146e-7
-0.1999999999998181,-0.1999999999998181,5005.964915966387,9.999989999390836e-7,9.999590954645469e-7,9.999585337134925e-7,6.787069968895055e-7,9.999991629749988e-7,9.999991629792883e-7,9.999991812437e-7,9.999992083182841e-7,9.999992134437076e-7,9.999992849423819e-7,1.000000186444796e-6,1.0000002892410248e-6,-0.1999999999998181,252.95,9.999990000006305e-7,9.999822979372218e-7,9.999820838421715e-7,1.41656183897204e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.1999999999998181,9750.025,9.99999000001e-7,9.999989998678575e-7,9.999989998659392e-7,9.989955954949731e-7,9.99999000005498e-7,9.99999000005498e-7,9.999990000055444e-7,9.999990000055446e-7,9.999990000055978e-7,9.999990000056e-7,9.999990000061382e-7,9.999990000061458e-7
-0.1000000000003638,-0.1000000000003638,5005.964915966387,9.99998999939083e-7,9.999590953787143e-7,9.999585336269164e-7,6.787069770925579e-7,9.999991614668928e-7,9.999991614711174e-7,9.999991798638699e-7,9.999992069835465e-7,9.999992121186834e-7,9.999992837252406e-7,1.000000186083452e-6,1.000000289181233e-6,-0.1000000000003638,252.95,9.999990000006305e-7,9.99982297728808e-7,9.99982083836691e-7,1.416561838972039e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,-0.1000000000003638,9750.025,9.99999000001e-7,9.999989998678573e-7,9.999989998659392e-7,9.989955954949731e-7,9.999990000054982e-7,9.99999000005498e-7,9.999990000055444e-7,9.999990000055446e-7,9.999990000055975e-7,9.999990000055999e-7,9.99999000006138e-7,9.999990000061458e-7
