mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,mean_X_conc,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.989985273233774,19.395582776644957,2609.3014131179634,1.0,0.0,1,0.028866195383986257,66.08701750237896,0.003006170686893868,251.37717318046376,0.0001,1000.0
1.0,0.9656243231716194,16.0449733449793,38.3952811603185,1.0,0.0,1,0.008498162756619722,28.2686977477014,0.0014067264891219513,20.549721334584685,0.0001,1000.0
1.0,0.9915937476246873,20.084290328239764,169691.8660132999,1.0,0.0,1,0.005491525157246353,8999.759221144855,0.06411913306085043,11.612622151095403,0.0001,1000.0
1.0,0.9930396584210262,22.228747430578434,737752.9098436924,1.0,0.0,1,0.09628705911790529,1221.8139614913102,0.020365781313785077,337.4013854230606,0.0001,1000.0
1.0,0.9929226720005012,23.699736570490508,793012.3000401959,1.0,0.0,1,0.05453460967536179,345.7068375718653,0.04756895301867313,6285.415086110398,0.0001,1000.0
1.0,0.9922713977280496,21.167152565993096,411853.18258788204,1.0,0.0,1,0.062267574741325035,2029.8005012207484,0.006224164571207442,195.11909849395568,0.0001,1000.0
1.0,0.9884362646132726,18.53712114991721,1439.9001431651739,1.0,0.0,1,0.055382897774746274,86.58509224957477,0.008568726901001696,81.91011931626598,0.0001,1000.0
1.0,0.9875965868325042,18.215803024736008,239.2813673212171,1.0,0.0,1,0.054671329561190876,19.83638323284687,0.005740401216121336,255.92755754188283,0.0001,1000.0
1.0,0.9897420810381108,19.181560615770312,1588.810011075348,1.0,0.0,1,0.0012785126098464755,57.2922499440593,0.09822623816731013,229.19168650708752,0.0001,1000.0
1.0,0.9887411014208947,19.197240556911137,417.9887724761644,1.0,0.0,1,0.02131753881337681,12.85560918453525,0.02665189011639932,1303.1252788655572,0.0001,1000.0
1.0,0.9918174185866312,21.82187495539963,60085.023183930854,1.0,0.0,1,0.005124647077349354,165.69687888689998,0.007840590544770048,1557.3706554751761,0.0001,1000.0
1.0,0.9917261596315277,20.669593834521393,62735.911012950375,1.0,0.0,1,0.0026157641273735913,1009.140162403938,0.01711045254307685,108.84410991450025,0.0001,1000.0
1.0,0.9857714985047152,17.746564239564915,1798.0252819140678,1.0,0.0,1,0.09557712868015733,238.83317067449875,0.009681116269803109,13.252847101233959,0.0001,1000.0
1.0,0.9903226984963014,19.388000611723836,211119.3920891965,1.0,0.0,1,0.05026526891202438,5950.784208420077,0.0027004728425283286,3933.5213872116715,0.0001,1000.0
1.0,0.9908942270371632,20.229165080603252,4156.79889937197,1.0,0.0,1,0.002505002035254537,51.78053632200589,0.02530061001388562,740.6529134993061,0.0001,1000.0
1.0,0.9926917792753711,21.536070509167466,150486.52754241574,1.0,0.0,1,0.013648884974244423,589.10846435349,0.0019697997983343972,7092.984462485684,0.0001,1000.0
1.0,0.9925633547044953,21.30950618176283,197940.8873966372,1.0,0.0,1,0.006883010495128992,2421.520392779293,0.01932439029621616,136.9095990295242,0.0001,1000.0
1.0,0.9914659427961215,20.5761985512625,60712.83756963772,1.0,0.0,1,0.0026091723829795633,1018.9184850457099,0.007481445174824137,102.99767525244096,0.0001,1000.0
1.0,0.9926250571377108,21.641072277241754,380781.6362855246,1.0,0.0,1,0.02579244941105346,1389.1222023890457,0.00805918656990647,263.56895550319285,0.0001,1000.0
1.0,0.9879346823763576,18.320943809543667,2858.0355618075328,1.0,0.0,1,0.0014660737625893996,242.89111633714333,0.01845767119604393,23.09823694394894,0.0001,1000.0
1.0,0.9960287598143914,21.26263533736132,42418.137973905286,1.0,0.0,1,0.0011019240137008321,9286.313240062527,0.01533887410691781,469.72441951139496,0.0001,1000.0
1.0,0.9812504843247137,17.121803916613064,41.90995682469153,1.0,0.0,1,0.0028317540834344916,11.57208253203371,0.010028865392600263,152.41434854119274,0.0001,1000.0
1.0,0.9978162889079232,22.374204720851623,49615.36908237727,1.0,0.0,1,0.0012805250875407186,6067.660705704473,0.04580172377246044,3628.2227786899725,0.0001,1000.0
1.0,0.9941669577309262,23.452663928630738,631027.4404712187,1.0,0.0,1,0.025456578498112444,579.307177245962,0.018707274213318782,5382.431019279661,0.0001,1000.0
1.0,0.9776577145327109,16.71094623405752,130.3561275350776,1.0,0.0,1,0.0020028566478453758,56.223536019443195,0.07916136890494331,19.550741549470995,0.0001,1000.0
1.0,0.9929155295491793,21.715705045994447,144172.54995124444,1.0,0.0,1,0.03083416079686795,392.87678513705174,0.0020616284637107883,2358.3535790000014,0.0001,1000.0
1.0,0.9905563918564524,20.119562623301434,23415.250932958505,1.0,0.0,1,0.0015678493054254823,405.43486498404246,0.002702158576707366,123.7097138186737,0.0001,1000.0
1.0,0.9917511702090013,20.397401725090436,172216.8031472793,1.0,0.0,1,0.005516715052894383,6889.765106015222,0.012850555719663167,26.328559253993713,0.0001,1000.0
1.0,0.9945780260902524,21.704645016198313,129109.6486176031,1.0,0.0,1,0.0036034168194234257,3359.8263969223726,0.06748265679916685,379.8513265413595,0.0001,1000.0
1.0,0.9784442698859561,16.84573112648097,269.9267793835687,1.0,0.0,1,0.006557719756266172,98.36660829945863,0.023235001852781254,13.585526536535097,0.0001,1000.0
1.0,0.9906303354898089,19.582383188306263,57146.391150752126,1.0,0.0,1,0.0021567250145288212,3268.730936515165,0.008246086197456823,14.038366517510658,0.0001,1000.0
1.0,0.9851194358786185,17.615555224147908,257.52671687800324,1.0,0.0,1,0.004699822382581975,44.4016610941269,0.05135464199328655,62.35432248943888,0.0001,1000.0
1.0,0.9923687422342973,21.72156138492549,22038.073899987947,1.0,0.0,1,0.0025980251474209963,65.85787973434967,0.0505129755070201,2704.815388122372,0.0001,1000.0
1.0,0.992341420970512,21.80792985501932,12902.992458644341,1.0,0.0,1,0.004431489704890682,32.76777577360158,0.03245157662594093,5773.441463313449,0.0001,1000.0
1.0,0.9926126836597655,21.50921813369679,303484.4849808344,1.0,0.0,1,0.01869747525338755,1382.7435761672436,0.004667519408773888,521.5270149126783,0.0001,1000.0
1.0,0.9923243457956471,21.153663009982083,200072.78130198634,1.0,0.0,1,0.028246014306882925,1029.98734490681,0.002588208647946544,4834.608750005438,0.0001,1000.0
1.0,0.9928770272260649,22.390506750492108,24839.95738194707,1.0,0.0,1,0.004365230929676951,35.48150918077717,0.019367622081052582,9926.563632320665,0.0001,1000.0
1.0,0.984178731043048,17.716502569838145,147.9645365955886,1.0,0.0,1,0.041779890176491474,20.092990104387724,0.027035489004527014,177.50280290583603,0.0001,1000.0
1.0,0.9951145825899843,22.587226006896458,581829.1550313372,1.0,0.0,1,0.016238797403221115,6165.593536055117,0.026790680539776356,739.8729699554871,0.0001,1000.0
1.0,0.9915431229143076,20.8979991318479,6029.170756107654,1.0,0.0,1,0.025970258598346178,33.645927087201,0.0011921499493114192,2206.2327351115887,0.0001,1000.0
1.0,0.9948879239224904,21.9161449203435,198832.41348110914,1.0,0.0,1,0.005515961623100268,4475.575752643689,0.04076681222419456,395.8686229114156,0.0001,1000.0
1.0,0.9959060070007179,23.30922586848354,340036.4268174775,1.0,0.0,1,0.009599395303328416,1552.103335381685,0.016207148649883246,5326.269386277806,0.0001,1000.0
1.0,0.991166755100403,21.47563962023219,828839.0958533558,1.0,0.0,1,0.05477886407098986,3548.7700365040832,0.06556089001793716,63.541085039327236,0.0001,1000.0
1.0,0.9915946394554609,19.55697944371644,37452.680967019776,1.0,0.0,1,0.001040685735194523,8840.970682808538,0.003956912714361098,19.906937477766128,0.0001,1000.0
1.0,0.9920772737360319,22.034078221869617,28853.260532222404,1.0,0.0,1,0.08053329297354825,51.517238645060104,0.04381955438250354,5130.917948867635,0.0001,1000.0
1.0,0.9911101140005869,19.903591752091945,37105.61924008243,1.0,0.0,1,0.0013950330033730915,1555.973385972095,0.031089960055786566,37.01400369605701,0.0001,1000.0
1.0,0.9913642098353457,20.228404818104014,271274.5855970872,1.0,0.0,1,0.07487695842488375,3238.220325235007,0.0034741577783679567,3968.1807584006724,0.0001,1000.0
1.0,0.991068958502872,20.40962093405925,107871.90404853191,1.0,0.0,1,0.033012217620875785,1010.7581686262838,0.005241836468331241,49.15351656896412,0.0001,1000.0
1.0,0.9906470212797777,21.259937581005083,48818.90338669825,1.0,0.0,1,0.0016535158772812092,630.0248475136956,0.001617090015694161,912.556896946202,0.0001,1000.0
1.0,0.9902493983024014,19.809900582352373,22189.206180285797,1.0,0.0,1,0.045790771820913775,372.20506440318866,0.018903422688211463,73.09518308038591,0.0001,1000.0
1.0,0.9949242462877281,22.87344722987242,68417.61505185232,1.0,0.0,1,0.0022156411317290963,219.2624784943951,0.01733065710876229,8017.883779396107,0.0001,1000.0
1.0,0.9904170881610689,19.58876141021387,69074.79057275613,1.0,0.0,1,0.002000515073268765,8608.189918779388,0.001765290480414965,25.32339623882793,0.0001,1000.0
1.0,0.9951076193637437,22.857494712856713,221627.45235791127,1.0,0.0,1,0.006848973863535656,878.581697334445,0.03953833497201164,2444.8783101912168,0.0001,1000.0
1.0,0.9837843696498564,17.393541163221844,158.4652761434963,1.0,0.0,1,0.003103632201285605,34.136740348855994,0.032604012821520346,64.9379238044051,0.0001,1000.0
1.0,0.995478164648693,21.54786454965852,43104.48227817949,1.0,0.0,1,0.0011416190704549552,3199.343670327793,0.04924185482031164,803.8096144007491,0.0001,1000.0
1.0,0.9923025631055286,21.270375018225412,1.0806680829788058e6,1.0,0.0,1,0.045080586460808605,8212.717132534892,0.022955614914307504,48.53790520471628,0.0001,1000.0
1.0,0.994120691786576,22.805956827882287,143299.082986719,1.0,0.0,1,0.004260654021365735,722.4889293102738,0.0053230978765108255,5567.505552638183,0.0001,1000.0
1.0,0.9918438274848158,21.216520582373878,2463.65315070987,1.0,0.0,1,0.0024703016092423417,11.458984352735044,0.06464950991259391,8907.047513251817,0.0001,1000.0
1.0,0.9777390331065509,16.777599102770306,60.83971144352066,1.0,0.0,1,0.008142298362120546,21.497142212035246,0.0020823126280122384,57.66774865209746,0.0001,1000.0
1.0,0.9905746276911096,20.011706178050563,5720.567898843936,1.0,0.0,1,0.020019596673604655,86.72813313902104,0.07514478369008246,369.7584466356455,0.0001,1000.0
1.0,0.991981470108775,21.435628108862872,21729.37668487188,1.0,0.0,1,0.04449769879468859,70.90567128527212,0.005877040285077999,1832.1376813904333,0.0001,1000.0
1.0,0.9953018320929714,22.994629015032906,98973.3311067285,1.0,0.0,1,0.0031025181076942254,320.7640781507655,0.08196292333621795,6707.693699400781,0.0001,1000.0
1.0,0.9912969572488312,20.583900378621625,20770.61233650121,1.0,0.0,1,0.001475714548454061,225.91255711085662,0.0079312768601944,296.09076188687607,0.0001,1000.0
1.0,0.9896603354816879,19.17963814016346,138745.98171129377,1.0,0.0,1,0.005746018490201617,9825.57391856121,0.0017775018179547034,869.4392677339903,0.0001,1000.0
1.0,0.99543065349396,23.115759492964752,128422.31571972281,1.0,0.0,1,0.00388266486104085,438.07019746439596,0.011839784176023091,7786.481283100079,0.0001,1000.0
1.0,0.9918484247318866,20.806343362328263,462808.4078772195,1.0,0.0,1,0.07838937775977203,3199.2392754757466,0.007616576823847547,59.901788222648875,0.0001,1000.0
1.0,0.9906337651128996,19.703990600654222,72046.83212616117,1.0,0.0,1,0.0037480044658117066,2144.5194148357546,0.0014883131414711154,30.548115265243144,0.0001,1000.0
1.0,0.9818552867221804,17.11884956571034,205.78596152090515,1.0,0.0,1,0.057876541956679455,51.18103958680876,0.0013686699605757655,32.34872488702055,0.0001,1000.0
1.0,0.9769505503964312,16.77622868628925,83.15671254921668,1.0,0.0,1,0.002713066994545949,29.415471802139255,0.0011485904552699364,43.97825314885543,0.0001,1000.0
1.0,0.9905403166277076,19.981416364673986,66189.99541391387,1.0,0.0,1,0.01130279392878337,983.8454976281968,0.0038975849365862777,34.96133563968609,0.0001,1000.0
1.0,0.9935594651632801,22.516447473559193,1.9240826490677437e6,1.0,0.0,1,0.08451521621244815,4405.664339860183,0.02488420915482793,8743.251319304914,0.0001,1000.0
1.0,0.9916300798673164,21.55597895029067,93908.99776384508,1.0,0.0,1,0.015746631928726152,282.5939361214563,0.009186757398064403,614.3383810648999,0.0001,1000.0
1.0,0.9890306281969898,18.773033379263662,13979.115585944242,1.0,0.0,1,0.024402293835414045,660.565831662001,0.0011915061245166064,13.321925207339703,0.0001,1000.0
1.0,0.9885863473397514,18.47754927661761,81836.24795600293,1.0,0.0,1,0.02050204069435228,5729.22096138575,0.001046836572728635,1438.823561545082,0.0001,1000.0
1.0,0.9914334932539248,21.465995498535268,92041.60723771874,1.0,0.0,1,0.018147337392437228,296.7347141552002,0.011735658042078984,534.9469464552725,0.0001,1000.0
1.0,0.9906943826935846,21.04519331553976,48268.52434085587,1.0,0.0,1,0.04152793181337912,224.8664770549066,0.03436853437903073,483.18363541386765,0.0001,1000.0
1.0,0.9962238799919912,22.16038283079389,74169.18781701237,1.0,0.0,1,0.001963611481933268,3003.4546515692227,0.01826753450768572,1685.1211293077754,0.0001,1000.0
1.0,0.9904837709684707,20.47033065297886,403607.0819462615,1.0,0.0,1,0.019119223590550266,6306.44781225889,0.021936002131626605,17.97434432370737,0.0001,1000.0
1.0,0.9882281398213993,18.425009395283954,547.1098334080391,1.0,0.0,1,0.001787520911359748,41.93596524546048,0.026465154220888465,148.1373553072418,0.0001,1000.0
1.0,0.9913320763329597,20.749501332705236,6880.137896449306,1.0,0.0,1,0.05118598282549788,44.784502072313295,0.008178057004100542,1464.930845736782,0.0001,1000.0
1.0,0.9920694323385222,21.684064710070256,50515.8194239526,1.0,0.0,1,0.09274347437013558,128.90568908314944,0.027430618389476663,1345.7361271093516,0.0001,1000.0
1.0,0.9892159015481048,18.997573718641664,1234.016853764235,1.0,0.0,1,0.007231123830260955,46.862529621015234,0.002435516830844603,251.42511479268254,0.0001,1000.0
1.0,0.9918503451875873,21.416549305214545,53449.53719376768,1.0,0.0,1,0.06419845210377086,178.40205435807258,0.01696261793226958,737.265366987312,0.0001,1000.0
1.0,0.9843736812435339,17.50953692289189,119.09562562409796,1.0,0.0,1,0.009552799359230885,20.129133131063607,0.0016879030655310794,126.08792237271801,0.0001,1000.0
1.0,0.9919247352031593,21.60786672497466,14395.793579047291,1.0,0.0,1,0.0026201929060918772,44.14189166610916,0.006944254567725155,3778.9915632562575,0.0001,1000.0
1.0,0.9921040833629772,22.394528159717233,511080.9312955545,1.0,0.0,1,0.04112918623733134,797.4804271075205,0.054682016335978564,615.7386316966788,0.0001,1000.0
1.0,0.9928613508812792,21.55061242030747,148042.32444894724,1.0,0.0,1,0.004587473262094243,2129.2210270039636,0.00715916253666456,366.2885934595643,0.0001,1000.0
1.0,0.9943439437001644,22.957412740212888,349396.74985887675,1.0,0.0,1,0.013482140570158833,642.9796273492817,0.05045514453192811,2038.660840193236,0.0001,1000.0
1.0,0.9955134240859793,21.4693122954551,44848.07018124834,1.0,0.0,1,0.0011834226059918315,4020.724076587469,0.09838190858623556,654.3425175009654,0.0001,1000.0
1.0,0.9873015143114773,18.274751655998863,3707.4232681731046,1.0,0.0,1,0.0062046357956878845,290.56790412236705,0.00286423421506263,20.2930107540343,0.0001,1000.0
1.0,0.9874522569399461,18.68090342838101,569.666364701034,1.0,0.0,1,0.002441084616325481,29.319493219004052,0.0030052380950222946,341.91607152111794,0.0001,1000.0
1.0,0.9939788642287446,23.676433817814583,742191.2218807463,1.0,0.0,1,0.0835874529194151,284.2519766305053,0.04622929937384133,5563.019290402746,0.0001,1000.0
1.0,0.9907027355319591,20.0675317884255,1821.397581188152,1.0,0.0,1,0.011636123933819813,26.496666282225842,0.07396532124931147,1246.9278032309073,0.0001,1000.0
1.0,0.9911538678555771,20.460859789869186,1212.5710528402337,1.0,0.0,1,0.052062532112145746,10.489259508175863,0.0013546842130806472,4541.035979596933,0.0001,1000.0
1.0,0.9930107384639986,22.6657931597604,408826.8311521549,1.0,0.0,1,0.08407417375318198,400.6860454179303,0.032008151965445014,1238.2100081516783,0.0001,1000.0
1.0,0.9926141801670353,21.67269343453618,906969.6757904642,1.0,0.0,1,0.027792562753483248,8342.088463477376,0.01508884156976479,239.2826413623308,0.0001,1000.0
1.0,0.9943268241097439,22.987037250080434,123992.26721503839,1.0,0.0,1,0.005441750230128839,180.712129627233,0.07857551404616185,5629.408803877716,0.0001,1000.0
1.0,0.9912561432992589,20.576123665432668,2475.2249183037784,1.0,0.0,1,0.05883370524493255,19.076551758763483,0.0019444449088018246,2807.8449717445833,0.0001,1000.0
1.0,0.9977204861353299,23.35595387829635,201325.0175101825,1.0,0.0,1,0.005257068922136294,4017.6972397433624,0.010788935609304919,9050.479567069207,0.0001,1000.0
1.0,0.9841720782057434,17.458646695097915,789.5812453071098,1.0,0.0,1,0.03791724269329326,140.14674028933288,0.004308552360666743,16.95763520477586,0.0001,1000.0
1.0,0.9919231876701862,21.78380419877111,20418.8236907497,1.0,0.0,1,0.030215108920412622,50.23577570276698,0.061050183156919846,4031.096184340634,0.0001,1000.0
1.0,0.9773801795965805,16.999703946882995,469.1070608781792,1.0,0.0,1,0.0358585324316546,129.89694119051043,0.025681226268621876,13.697077738303706,0.0001,1000.0
1.0,0.991044231643296,21.28839806525062,11970.734507657877,1.0,0.0,1,0.024373541871361332,45.54703704098524,0.03202047002577911,2960.2629323381507,0.0001,1000.0
1.0,0.9944281832975659,23.039459543430223,887647.5233587195,1.0,0.0,1,0.03906644442682124,1079.8002650317167,0.016055860113460947,2588.359532216641,0.0001,1000.0
1.0,0.9904861080789433,20.122406433134262,100246.76905290812,1.0,0.0,1,0.002698322178389701,8019.265395065127,0.00145130468640205,234.59253916758323,0.0001,1000.0
1.0,0.972044777060821,16.569403762947285,88.26856315036125,1.0,0.0,1,0.014400402039554939,37.95213445719902,0.009365685986468718,29.704685912931698,0.0001,1000.0
1.0,0.9916333866765765,21.80260617121878,507155.052970672,1.0,0.0,1,0.04288638935569074,1370.5128511492762,0.03198273875267419,202.5581644622518,0.0001,1000.0
1.0,0.9971508802733061,22.78040434918631,56228.64272071778,1.0,0.0,1,0.0014776880897979924,1545.62919866429,0.008916675728530594,8005.022832027873,0.0001,1000.0
1.0,0.9929517944498937,21.82806365931711,36683.093190405736,1.0,0.0,1,0.0013506743142101439,230.78304678712905,0.0034029860101521376,2151.2319286496468,0.0001,1000.0
1.0,0.9917161829353554,21.936175827157143,38469.846862535414,1.0,0.0,1,0.003876861910197614,85.74537473139088,0.0028561660257915918,3452.18322243309,0.0001,1000.0
1.0,0.9888335303520231,18.776874329593475,633.3441852399526,1.0,0.0,1,0.07776885841136308,30.020875441629833,0.023419286819462943,311.51647941627044,0.0001,1000.0
1.0,0.9926707297374681,22.832149125498646,219134.98920184563,1.0,0.0,1,0.01387305726786363,242.78754334102146,0.01060085845324269,3841.258342292914,0.0001,1000.0
1.0,0.9906262821402722,20.213257293933214,80982.43424499033,1.0,0.0,1,0.0020950518927477135,9026.916879806411,0.0013680026315941777,178.57786279076836,0.0001,1000.0
1.0,0.9901339441567947,20.82965461354183,217901.04768706235,1.0,0.0,1,0.02563056996513961,1357.4415669267541,0.024076964951781504,75.0195911039809,0.0001,1000.0
