time,time_mean,trajectory_mean,Glucose_mean,G6P_mean,F6P_mean,F16BP_mean,GAP_mean,DHAP_mean,BPG_mean,ThreePG_mean,TwoPG_mean,PEP_mean,Pyruvate_mean,Lactate_mean,time_qlow,trajectory_qlow,Glucose_qlow,G6P_qlow,F6P_qlow,F16BP_qlow,GAP_qlow,DHAP_qlow,BPG_qlow,ThreePG_qlow,TwoPG_qlow,PEP_qlow,Pyruvate_qlow,Lactate_qlow,time_qhigh,trajectory_qhigh,Glucose_qhigh,G6P_qhigh,F6P_qhigh,F16BP_qhigh,GAP_qhigh,DHAP_qhigh,BPG_qhigh,ThreePG_qhigh,TwoPG_qhigh,PEP_qhigh,Pyruvate_qhigh,Lactate_qhigh
0.0,0.0,5003.704197271773,9.999989999686938e-7,9.999619321967454e-7,9.999614745987502e-7,6.641223876054788e-7,9.9999926401196e-7,9.99999264010056e-7,9.999993222750026e-7,9.999993682093423e-7,9.999993736611208e-7,9.99999450408874e-7,1.0000000995825763e-6,1.0000002281208351e-6,0.0,244.0,9.999990000005429e-7,9.999719814559395e-7,9.999715722143704e-7,1.395295735480585e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009998e-7,9.999990000009996e-7,9.999990000004618e-7,0.0,9755.0,9.99999000001e-7,9.999989997554003e-7,9.999989997515916e-7,9.986658629070453e-7,9.999990000064547e-7,9.999990000064547e-7,9.999990000065712e-7,9.999990000065875e-7,9.99999000006588e-7,9.999990000067802e-7,9.999990000091826e-7,9.999990000178353e-7
0.1000000000003638,0.1000000000003638,5003.704197271773,0.10740152871475872,0.0044781617405580225,0.004103396432421352,0.0025379210625319877,0.0023788820200344287,0.00238428650407315,0.0010626227638462818,0.0010239228116370794,0.0010140449183350401,0.0009631196058636689,2.4836198696120227e-5,3.563199993522816e-6,0.1000000000003638,244.225,0.04649433608432914,0.00145109545401131,0.0012170657438218618,3.895023086248991e-5,9.768067825950584e-6,9.738338314635549e-6,1.6753527409931834e-6,1.524845647396778e-6,1.4942841890738843e-6,1.3691288485487403e-6,1.0058450249871657e-6,1.0002055349635914e-6,0.1000000000003638,9754.775,0.18651454820026742,0.010728602477601783,0.010210627505386788,0.009026427880990274,0.008466780414534116,0.008485744743805538,0.0047822378415087775,0.004624992030136365,0.004592927500488087,0.0043848747557596575,0.00012322580861058788,1.6362049676692786e-5
0.1999999999998181,0.1999999999998181,5003.704197271773,0.20199352329871162,0.016442921830970254,0.01574733595866073,0.010013132037312867,0.010077572238483623,0.010094424316071306,0.005636944673774998,0.00551072538604528,0.00547508315978364,0.005284929626408487,0.0002743429419736121,5.663581861100259e-5,0.1999999999998181,244.225,0.09082604174388678,0.005488214830810299,0.00502122233180013,0.0003027300311577665,0.00013492513544173862,0.00013476322883270778,1.8960634500750556e-5,1.6375463521172188e-5,1.5930088842336152e-5,1.3861508292201655e-5,1.4308093975876094e-6,1.0264978854723027e-6,0.1999999999998181,9754.775,0.3382407882088432,0.0382885235194575,0.0373672418103148,0.03368580901321316,0.032312784825902184,0.032348901532960564,0.021900942608600794,0.021660084355778587,0.021539519591963506,0.020952640835851678,0.001189621197107481,0.0002909156145341154
0.3000000000001819,0.3000000000001819,5003.704197271773,0.2854507149404779,0.03427192388005521,0.03332089022615471,0.021565511748491677,0.022538756515989446,0.022569293670295833,0.013880958391177764,0.013638127879835956,0.013565791273671503,0.01317316263113354,0.001040049474268817,0.0002960722068203938,0.3000000000001819,244.225,0.13309661795822036,0.011803218746849723,0.011116875675363166,0.0009447169171493566,0.0006085022654101799,0.0006080222701300118,0.00011396604022830067,0.0001015074677670172,9.874944142308922e-5,9.053970900334107e-5,5.54609037502293e-6,1.3978909287914156e-6,0.3000000000001819,9754.775,0.4616680484821611,0.07768065778087925,0.07627527375892215,0.06970241117482058,0.06748666465822327,0.06768359103252186,0.04979329693790298,0.049401404051206216,0.04925275299618226,0.0479827082964723,0.004180639957132751,0.0014110151999919462
0.3999999999996362,0.3999999999996362,5003.704197271773,0.3592096884034714,0.0566305814760312,0.05547899785434671,0.036455740723210124,0.038995219082287806,0.039040423524654706,0.025404615090430828,0.025026069746591943,0.024909432973461133,0.02427004008028505,0.0025709246961943886,0.0009049639626174967,0.3999999999996362,244.225,0.17340189302565745,0.020099019987496934,0.01924860829349597,0.002045237128596625,0.0016998519802111003,0.001699263022889639,0.0003933874399576615,0.00036123826816975257,0.00035426552347807673,0.0003321600559347065,2.375880103604422e-5,3.35280874546808e-6,0.3999999999996362,9754.775,0.562074509382029,0.12499892272688083,0.12320054565622018,0.11356503553857125,0.11046456942865474,0.11057474340078048,0.08553823325041457,0.08471874141426021,0.08440712077574472,0.08292922471933507,0.009649315105335107,0.003991425449227272
0.5,0.5,5003.704197271773,0.4245060071347531,0.08241818248363082,0.08111200224360335,0.0540800456104755,0.05869361818955277,0.05875377067515736,0.03974550370740754,0.03921978361218544,0.0390539516902031,0.03813913492618617,0.005058567720575884,0.002071739575069323,0.5,244.225,0.21183323993379494,0.030221837270178603,0.029223438467714177,0.0036324451991674297,0.0036467005359720507,0.003644533243189132,0.0009915279279221591,0.0009332357922384205,0.0009161248956349858,0.000876191932192719,7.711171945834235e-5,1.0030254486383607e-5,0.5,9754.775,0.6437538808383729,0.17712324739700022,0.17509833533891275,0.1625168488755195,0.15817527679257376,0.15845910923521975,0.12665392420262017,0.12622829189952,0.12569760162881824,0.12436463893108961,0.01786618878209823,0.00853342603579482
0.6000000000003638,0.6000000000003638,5003.704197271773,0.4824044642532939,0.1107284076525221,0.10930601647071887,0.07394489225111317,0.08094496427782417,0.08101987607879366,0.056451880048206074,0.05577371707949482,0.05555603521611578,0.05434996556646583,0.008640056486957998,0.003967050392493661,0.6000000000003638,244.225,0.24847778355943542,0.04191818483872405,0.04072263857941618,0.005752253186876102,0.006661304770420666,0.006658444698614916,0.002063276995511291,0.0019718868416617012,0.0019499568183002777,0.001859261448004999,0.00019598990196459113,2.7118730185558702e-5,0.6000000000003638,9754.775,0.7101990060026145,0.23132858588900762,0.2297431878106713,0.21478835064010618,0.2088594443466844,0.20906261004965251,0.17144081226721297,0.17041962073662129,0.17000376265228495,0.1678908764967652,0.02926754133145581,0.015520663901671823
0.6999999999998181,0.6999999999998181,5003.704197271773,0.5338244732976791,0.140816792235562,0.1393101795762372,0.09564286864245354,0.10514047142034322,0.10522962264840068,0.07510448135596498,0.07427356078199528,0.07400318997050519,0.0725003717345358,0.013404200614813254,0.006732869449766149,0.6999999999998181,244.225,0.28341859823144866,0.05494698937250788,0.053703006148006764,0.008373282539184223,0.010887021822926543,0.010881916109410849,0.0037463600118244106,0.0036054059088273973,0.0035762435151133016,0.003423936019284513,0.0004204596570435758,6.39469745523552e-5,0.6999999999998181,9754.775,0.7642512516807596,0.28638458786998783,0.28431677221034496,0.26867006948267536,0.26120728499968743,0.2616541424343046,0.21785156816041912,0.21711198566045997,0.21681094308298643,0.21404713881828052,0.043547980469974094,0.02488824951913801
0.8000000000001819,0.8000000000001819,5003.704197271773,0.5795614269474801,0.1720737981178764,0.17050954666309573,0.11883277139512283,0.1307540564619599,0.13085669344545106,0.09532293066221438,0.09434278205010913,0.09402031474549466,0.09222337785530495,0.019398414302587142,0.010478559424064842,0.8000000000001819,244.225,0.3167348960519192,0.0691861803764216,0.06778596242373218,0.011478032315874607,0.016420251423801036,0.016417288504553876,0.006140950071630471,0.005960395992452226,0.005918114941920367,0.005684226203910987,0.0007942882836597006,0.000133470573836423,0.8000000000001819,9754.775,0.8082220218888265,0.3406531946821942,0.33862978623748463,0.3223537469056396,0.31340625090803026,0.3135114440766484,0.2652001443603299,0.26464208314034215,0.26430531796981416,0.26121924438100336,0.060663832026049545,0.037017549334665674
0.8999999999996362,0.8999999999996362,5003.704197271773,0.6203047028604043,0.20400245070276676,0.20240257189869143,0.14322388310606265,0.15733866189995674,0.15745387063596766,0.11676708292118586,0.11564410971258567,0.11527123154196414,0.11318902227160603,0.02663543236864474,0.015280832071458389,0.8999999999996362,244.225,0.3485022064320698,0.08451253341113744,0.08293256255766755,0.015049677306551048,0.02316929075530708,0.023160384534825232,0.009403243375855207,0.009080587646083433,0.009007234838676121,0.00876191587096297,0.0013510942920784727,0.00025761417440845277,0.8999999999996362,9754.775,0.8439916117978933,0.3930126982904179,0.3914445702284876,0.37450633767301184,0.3643812369369491,0.3646459680658158,0.3124989134472954,0.31173728500429204,0.31133303979191723,0.30776665231580114,0.08041317050958101,0.05199182895635412
1.0,1.0,5003.704197271773,0.6566528761958451,0.23619970739046087,0.2345823479847451,0.16856393363262484,0.18451963768370613,0.184646400731966,0.1391362861336075,0.13787893914017807,0.13745814038715498,0.13510410778729595,0.03509957967834776,0.021185837080220603,1.0,244.225,0.3787925473936971,0.10071807872273604,0.09898324314949937,0.019119694652777373,0.030988902055028817,0.03097540991548892,0.01353352673405919,0.013117129400434389,0.013038908624317069,0.0126890633402351,0.002164310021559816,0.0004624055707857378,1.0,9754.775,0.8730896291525302,0.4436466837441189,0.4424537982306557,0.4254606763685059,0.41298726584886947,0.41318679561836924,0.3603608533942941,0.3584692397355507,0.35790569904386943,0.3528830923507658,0.10236555943512317,0.06916744069539664
1.1000000000003638,1.1000000000003638,5003.704197271773,0.6891265975641446,0.26834089354830104,0.26672093394854707,0.19463023905037097,0.2119868874025957,0.21212412816776768,0.16216759123212468,0.16078568640888644,0.16032002223187417,0.15771088164877112,0.04475246894356801,0.028212353289222225,1.1000000000003638,244.225,0.4076745885432612,0.11748728700194197,0.11582398456643075,0.023842868173215195,0.040108997296296425,0.04010025291467944,0.018403216078516613,0.017986996808054562,0.01789644290290144,0.01744104535592418,0.003289041637702424,0.0007703435560671516,1.1000000000003638,9754.775,0.8967603992565958,0.4921100719880258,0.4906242638855562,0.4745910139605442,0.4594488231385687,0.45962543933157235,0.40430655515136316,0.4030837837561283,0.40269077037552575,0.3978661638794259,0.12635123851239335,0.08860554919747599
1.199999999999818,1.200000000000076,5003.704197271773,0.7181795182504401,0.3001666730300383,0.2985562346543958,0.22122346739526852,0.2394867635405878,0.23963338057912908,0.18563336344524686,0.18413753081036546,0.1836304263303097,0.18078507148205122,0.055538075559258056,0.0363554672754079,1.199999999999818,244.225,0.4352138073426712,0.13505663970535525,0.1332508602088752,0.029009902412300045,0.05044816149729505,0.05044432799222624,0.024268625671123856,0.023727769980280027,0.023615142194381468,0.023112505855990537,0.004725831720410648,0.0012024658973636194,1.199999999999818,9754.775,0.9160161740001863,0.5369528220040686,0.5361304257786842,0.5208163248624604,0.5040305671359608,0.5044987884103428,0.44856955395326026,0.44720264858477876,0.4462277046587794,0.440057975315743,0.15176235343479977,0.1103253816717278
1.300000000000182,1.299999999999874,5003.704197271773,0.7442075771750845,0.3314721245937747,0.32988100047098917,0.24816346408382212,0.26681424951811106,0.2669691428120479,0.20933850990692474,0.20773976106101366,0.20719485608655244,0.20413348889702843,0.06738717862757795,0.045590365451001494,1.300000000000182,244.225,0.4614726366918164,0.15293057806469199,0.1511915712099964,0.03458779118192967,0.06148357397929792,0.06147580045223677,0.03102772662731932,0.03030592147246793,0.030133600192214307,0.029536973022620136,0.00646879649937681,0.001769632293353638,1.300000000000182,9754.775,0.9316804138078371,0.5793647142392072,0.5783910791185185,0.5639198284273351,0.5465263814188359,0.5468866032897557,0.4893589680055646,0.48764678242688536,0.4865251787388083,0.48033875771404116,0.1788297158420284,0.13445867850489965
1.3999999999996362,1.3999999999996362,5003.704197271773,0.7675569101731899,0.3620975756533433,0.3605335961335354,0.2752866312192733,0.293805743584053,0.2939678343270712,0.23311748666400903,0.23142688571817926,0.2308479136050093,0.2275913607442666,0.08022118000032762,0.05587600922054807,1.3999999999996362,244.225,0.48651060685241815,0.17123197536463322,0.16958768463667281,0.040946337688222485,0.07325470603161449,0.07324546401531132,0.03855144525597323,0.03779830241439024,0.03762699121415741,0.03690776390298613,0.008720467448133876,0.002455170311102296,1.3999999999996362,9754.775,0.9444229958545005,0.6185978370305297,0.6177260564805868,0.6059071697752416,0.5853764971495483,0.5854694655414845,0.5269907726267394,0.5250734331098785,0.5242992062026306,0.5190045947576265,0.20700705975475078,0.15989151522819325
1.5,1.5,5003.704197271773,0.7885305994997279,0.3919209043934981,0.39039024788196575,0.30244440809359063,0.3203325869626608,0.3205008321572537,0.25683124209992736,0.2550596617914889,0.2544503568532829,0.25101954225990797,0.09395533375289152,0.06715855834602259,1.5,244.225,0.5103844803145824,0.18986871657983762,0.1882529187255068,0.047915615723070334,0.08523315427742906,0.08522414403911233,0.04703867974201225,0.04613617855180274,0.045988034547152924,0.04505251792762612,0.0112849085550693,0.0034371708495288438,1.5,9754.775,0.9547888588072772,0.6543767992701401,0.6532521072076659,0.6439474537258348,0.621924026777982,0.6224014504929771,0.5630103722291041,0.561199062590197,0.5604892817136281,0.5549881340464513,0.23670341951952723,0.187018191546762
1.6000000000003638,1.6000000000003638,5003.704197271773,0.8073944452888577,0.4208510741148481,0.41935853111065013,0.329502492454812,0.3462953813189083,0.34646878417871424,0.2803642006711626,0.2785221495322761,0.27788617771849083,0.274301723273952,0.10850143204770553,0.07937446665505192,1.6000000000003638,244.225,0.5331483808185952,0.2088614922670024,0.2069826368008789,0.05542519492071073,0.09769680240992003,0.09768576062350119,0.05625710920353392,0.05519730557386396,0.054991521017677465,0.05388753147519002,0.014139336088325528,0.004599702068674023,1.6000000000003638,9754.775,0.9632213107779143,0.6873691464897209,0.6867504656255633,0.6794934587939849,0.6564792011320907,0.6568874744141057,0.5959145818597125,0.5950907843303105,0.5937079874268296,0.5893419254788844,0.26621054422725104,0.21414114850254115
1.699999999999818,1.7000000000002675,5003.704197271773,0.8243819073688459,0.4488227034991416,0.4473719009837621,0.3563404409148392,0.3716190736760706,0.37179669079558003,0.30362138581866244,0.30171888855885537,0.30105979680650796,0.2973417260002735,0.12376999956139367,0.09245321572676846,1.699999999999818,244.225,0.5548539155756677,0.22797881146012958,0.2261313698660757,0.06343475808882082,0.1108875461463939,0.11087664586736984,0.06591983838027518,0.0647304934847491,0.06448725885005656,0.06325476812306256,0.0174516297315678,0.0060501269026830735,1.699999999999818,9754.775,0.9700809724609749,0.717805868876686,0.7170252669536127,0.7127688370899266,0.6883920705507841,0.6888770834277301,0.6278318484059381,0.6262794282435012,0.625714754221561,0.6204438060362211,0.2960090162885832,0.24271594416691428
1.800000000000182,1.7999999999997067,5003.704197271773,0.8396983475906681,0.4757915070400154,0.47438509913997173,0.38285140617104835,0.39624874933414517,0.39642969520968,0.32652572677261876,0.3245722484382921,0.3238934289505146,0.32006095395776096,0.1396720558835467,0.10631968151863605,1.800000000000182,244.225,0.5755502913667988,0.24699841036748077,0.24519731374031944,0.07200424775357234,0.12385916597098307,0.12385225132683189,0.07618955407061416,0.07503219291971742,0.07469113718854696,0.07323642090061133,0.021149023297517913,0.007782312213254391,1.800000000000182,9754.775,0.975661192705037,0.7461437345618043,0.7453302073680947,0.7421245653295784,0.717857670668556,0.7180288764011487,0.6574069425735638,0.6558721371231421,0.6549562430754704,0.6501668264724205,0.32531682106321264,0.27225250833493997
1.8999999999996362,1.8999999999998092,5003.704197271773,0.8535246748950106,0.501730469767841,0.5003702996765562,0.4089418031390269,0.42014604778444403,0.42032949733492964,0.3490156055777097,0.34702000882341055,0.346324675051863,0.34239604935253104,0.15612049926333468,0.12089614455350148,1.8999999999996362,244.225,0.5952844290764978,0.2662273602688961,0.26410082131591156,0.08141862026407096,0.1372762104900985,0.13727450278050962,0.08679188284914019,0.08551057583693507,0.0852632774346721,0.08377662579561028,0.025344489457581935,0.009666914251463838,1.8999999999996362,9754.775,0.9802006174047742,0.7718299792837469,0.7713657024805444,0.7714931409685456,0.7441191024857099,0.7445358506155756,0.6849840408066828,0.6828429898406907,0.6818553355890394,0.6771788396267105,0.3549980812932614,0.30179192489914447
2.0,2.0,5003.704197271773,0.866020485663534,0.5266266393026169,0.5253138767252213,0.43453085956106047,0.4432861400211676,0.44347132957862784,0.37104263965818896,0.36901316188622213,0.36830433363313203,0.3642967564220858,0.17303116608507052,0.13610396836442745,2.0,244.225,0.6141010656974194,0.28526830218597,0.2829887579846738,0.09145355058222647,0.1507787381736364,0.1507701709686354,0.09770642820512912,0.09599736706578388,0.09578525959526618,0.09435571565817932,0.029819166789830005,0.011993615718378717,2.0,9754.775,0.983893384006963,0.7952523388182615,0.794883113119958,0.7958727998192747,0.7682903460911636,0.7685825552027024,0.7108361692755343,0.7088785010607074,0.7078082345040339,0.7029631028953173,0.3843410199492601,0.33096610937124166
2.100000000000364,2.1000000000000343,5003.704197271773,0.8773267702492152,0.5504784408254099,0.54921369862929,0.4595500082716514,0.4656551904190383,0.4658414174959779,0.39256971108155503,0.3905139660547819,0.3897944615506009,0.38572402225131214,0.19032361810059814,0.15186497323022324,2.100000000000364,244.225,0.6320428596594583,0.3042120019810191,0.30186045999454403,0.10142058328871724,0.1643611466350229,0.16435680412653134,0.10878809670458961,0.10744185538954146,0.10704896969823854,0.10544592702052785,0.034516913597252556,0.014577844080306778,2.100000000000364,9754.775,0.9868973932132858,0.8164880056731756,0.8154647556690725,0.819357104515837,0.7907312475549549,0.7909458535698385,0.7346918386524366,0.7321217091463169,0.7311612627898921,0.7270904973710607,0.41282383483322943,0.3607054597764944
2.199999999999818,2.2000000000003723,5003.704197271773,0.88756825409255,0.5732934279513132,0.572076860988248,0.4839421520495095,0.4872482109368641,0.4874348331132184,0.41356922902651666,0.41149421455783164,0.41076664785743605,0.40664830191118284,0.20792169949649086,0.1681025411301646,2.199999999999818,244.225,0.6491504852584721,0.32296254074015857,0.3208334633768552,0.11268696057277627,0.17738631880802508,0.177373460626076,0.12021960948181484,0.11902213501946421,0.1184774121731243,0.11690082395994182,0.039543735462552736,0.017343497283231403,2.199999999999818,9754.775,0.9893411265734212,0.835158214168475,0.8346669219772359,0.8389927242512762,0.8107308818317408,0.811000254082054,0.7560937787158721,0.75387547794314,0.7534014730265178,0.7485558720031904,0.4419439946058449,0.3900717780536697
