ATPase_Vmax_frac,count,ATPase_Vmax_frac_median,Glucose_media_median,Glucose_median,G6P_median,F6P_median,F16BP_median,GAP_median,DHAP_median,BPG_median,ThreePG_median,TwoPG_median,PEP_median,Pyruvate_median,Lactate_median,Lactate_media_median,ATP_median,ADP_median,AMP_median,Phosphate_median,NAD_median,NADH_median,F26BP_median,Citrate_median,Phenylalanine_median,ATPprod_ATPase_ratios_median,ATPase_Vmax_frac_qlow,Glucose_media_qlow,Glucose_qlow,G6P_qlow,F6P_qlow,F16BP_qlow,GAP_qlow,DHAP_qlow,BPG_qlow,ThreePG_qlow,TwoPG_qlow,PEP_qlow,Pyruvate_qlow,Lactate_qlow,Lactate_media_qlow,ATP_qlow,ADP_qlow,AMP_qlow,Phosphate_qlow,NAD_qlow,NADH_qlow,F26BP_qlow,Citrate_qlow,Phenylalanine_qlow,ATPprod_ATPase_ratios_qlow,ATPase_Vmax_frac_qhigh,Glucose_media_qhigh,Glucose_qhigh,G6P_qhigh,F6P_qhigh,F16BP_qhigh,GAP_qhigh,DHAP_qhigh,BPG_qhigh,ThreePG_qhigh,TwoPG_qhigh,PEP_qhigh,Pyruvate_qhigh,Lactate_qhigh,Lactate_media_qhigh,ATP_qhigh,ADP_qhigh,AMP_qhigh,Phosphate_qhigh,NAD_qhigh,NADH_qhigh,F26BP_qhigh,Citrate_qhigh,Phenylalanine_qhigh,ATPprod_ATPase_ratios_qhigh
0.06262978404840602,9831,0.06262978404840602,0.010890000000000002,0.01049394427393087,0.0005251124488455159,0.00018412371369991358,9.392281332466606e-6,1.9014379323679724e-6,1.3309009211965754e-5,0.0002625463705904435,0.00011435809082925788,3.926993180429034e-5,8.875544184100099e-5,0.002715455146843888,0.0011185829879540347,0.0008712000000000001,0.0037661149370845975,4.066764667308771e-5,1.8423324381849793e-7,0.006657177324794108,0.0004279539402382815,1.6196630335337192e-7,0.0,0.0,0.0,0.9978733486757098,0.06262978404840602,0.010890000000000002,0.009661789404897456,0.00027803023267305527,7.052737004574694e-5,7.873340360457329e-7,3.372530802076841e-7,1.2811428972066066e-6,8.568105863540234e-5,2.0046160022958095e-5,1.1898084913746036e-5,1.920702423825532e-5,0.001031764524520949,0.000960933539502444,0.0008712000000000001,0.002916200274286498,2.863804193983483e-6,6.446793447962898e-10,0.0016050790320049659,0.0003281175313756855,9.727878825022275e-8,0.0,0.0,0.0,0.9962304238040594,0.06262978404840602,0.010890000000000002,0.010720740768892192,0.0009459534950327562,0.0003941461802690146,0.0020332474803081532,5.851889591337439e-5,0.0008254909823761934,0.0006783278903743315,0.0007600961159164339,0.00016533978738517943,0.0006073178956435462,0.00427971293930878,0.0025510003465200664,0.0008712000000000001,0.004589372255493814,0.0002074216483832096,5.457198979973819e-6,0.009739965928645114,0.0005259908837255073,3.856394356208809e-7,0.0,0.0,0.0,0.9994486921954837
0.06780530484540362,9821,0.06780530484540362,0.010890000000000002,0.010460273205009495,0.00048225829011606355,0.00017130648542401785,8.231947266465488e-6,1.760996346465138e-6,1.1515578215841366e-5,0.00025396849477116336,0.00010138907481564322,3.67236620533149e-5,7.918141506110074e-5,0.002765782561467149,0.001138690923339333,0.0008712000000000001,0.003758037795721957,5.0872841158725135e-5,2.929431799641063e-7,0.006862482468616749,0.00042765400698787845,1.7068671099084604e-7,0.0,0.0,0.0,0.9977718287485111,0.06780530484540362,0.010890000000000002,0.009582887946891116,0.00025186551747958456,6.742489070313824e-5,8.182459983398515e-7,3.548326927271075e-7,1.2576754645783153e-6,7.464992360727631e-5,1.780058159851221e-5,1.0623805259282286e-5,1.593651973139194e-5,0.0011326099974335218,0.0009675927407857411,0.0008712000000000001,0.0029301267095915113,3.1919177878168923e-6,7.616468617809768e-10,0.0018160108229227632,0.00032956834394623805,1.0031620901885424e-7,0.0,0.0,0.0,0.9960280504896802,0.06780530484540362,0.010890000000000002,0.010712661266144476,0.0008899260984467222,0.0003563966330518719,0.0019229148637126426,5.615693148302123e-5,0.0007835272071739523,0.0006379433173006334,0.0007456139338288978,0.00015844290185512743,0.0005854514395805747,0.004378069477902696,0.0027510412330059033,0.0008712000000000001,0.004570582810449063,0.0002309773570357649,6.884502735832717e-6,0.009886424577516359,0.0005259240091243813,3.8641226217858126e-7,0.0,0.0,0.0,0.9993750305184579
0.07340851377716238,9771,0.07340851377716238,0.010890000000000002,0.010433391310176919,0.0004403090458465044,0.0001538810961713479,7.391992558323285e-6,1.6397595363083057e-6,9.470416980347489e-6,0.0002413989405609351,8.703745425551463e-5,3.292740952713573e-5,6.890960469965278e-5,0.002829368972596264,0.001163721993834793,0.0008712000000000001,0.0037375576469421386,6.41112106705381e-5,4.6622704359881776e-7,0.007035335157446778,0.00042852147886229185,1.7966277029220148e-7,0.0,0.0,0.0,0.9976639474886823,0.07340851377716238,0.010890000000000002,0.009530345498755788,0.00022815277415232487,6.125611602399373e-5,8.746945069068714e-7,3.6300760109531196e-7,1.1974548257154272e-6,6.667694525273795e-5,1.694649143620172e-5,1.0013611350651952e-5,1.5200580859909796e-5,0.001211553089074337,0.0009767725805730654,0.0008712000000000001,0.0028978692299692042,3.635603844945749e-6,1.0078653282054098e-9,0.0021751935119037275,0.0003267630997520675,1.0363988786345158e-7,0.0,0.0,0.0,0.9957807502376537,0.07340851377716238,0.010890000000000002,0.01069850456875258,0.0008229634783831341,0.00033208909975681065,0.0017699686095009489,5.833204040321787e-5,0.0006987890368570777,0.0005827614158980331,0.0006760974683190652,0.00014629232689004532,0.0005335965873441434,0.004381594824386802,0.0031242420545178114,0.0008712000000000001,0.004550196965909481,0.00024977677357196197,8.198299030119475e-6,0.009978942110805342,0.0005262052602402178,4.1365344837836164e-7,0.0,0.0,0.0,0.9992877333170382
0.07947475359425563,9688,0.07947475359425563,0.010890000000000002,0.010389467813182608,0.00040439630478563066,0.0001426671163819512,7.167690936363932e-6,1.6406305137578072e-6,8.542118397291507e-6,0.00023186465340912317,7.704270891330887e-5,3.0522777334532677e-5,6.118437645021242e-5,0.0028537106926845492,0.0011943115625122002,0.0008712000000000001,0.0037396716334943273,7.597097772768857e-5,6.588757189742285e-7,0.007190938415027059,0.0004271404379914941,1.914289364085806e-7,0.0,0.0,0.0,0.9975564729168505,0.07947475359425563,0.010890000000000002,0.009380813892406489,0.0002026270373768323,5.584702129129346e-5,8.816436314890554e-7,3.8473929030155507e-7,1.2023111624381928e-6,5.60907197212796e-5,1.4808161759031838e-5,9.019634612555346e-6,1.3284101870664699e-5,0.0012840286812475425,0.0009852101799217882,0.0008712000000000001,0.0028959519810109486,4.206499147381852e-6,1.3215382858006464e-9,0.0026296772140364678,0.0003266883105042062,1.0996366918893926e-7,0.0,0.0,0.0,0.9955570031540334,0.07947475359425563,0.010890000000000002,0.010678038938012013,0.0007689375550631967,0.00030220884261918975,0.0015888836972235486,6.82603916204068e-5,0.0006453348276164679,0.0005191145598193826,0.0006136678096273111,0.0001296707271649803,0.00046478015900927236,0.004447943054034032,0.0033213430528612714,0.0008712000000000001,0.004565780821417454,0.00029382296193003883,1.11240151572464e-5,0.010113760761364289,0.0005262454054605665,4.462731295365841e-7,0.0,0.0,0.0,0.9991747901516589
0.0860422876567302,9532,0.0860422876567302,0.010890000000000002,0.010354638957696368,0.0003693752046056661,0.00012954638693707133,6.706684385402582e-6,1.6202083803864176e-6,7.555865218383682e-6,0.0002205541722596203,6.904426943267415e-5,2.8495043371187197e-5,5.4285818194322664e-5,0.0028984778532735274,0.0012152735993532023,0.0008712000000000001,0.0037264167220299642,9.220231818061208e-5,9.853210849306738e-7,0.007314501689657461,0.0004289250869688422,2.0232478264511486e-7,0.0,0.0,0.0,0.9974501161526088,0.0860422876567302,0.010890000000000002,0.009315493544526812,0.00017854655123645158,5.309588799470202e-5,9.571304463308623e-7,4.0733968375960677e-7,1.0931423559192503e-6,4.731507315154588e-5,1.3313052531478502e-5,8.276614436584892e-6,1.2040561582905477e-5,0.0013348416965127214,0.0009963275356270262,0.0008712000000000001,0.0028690860243149774,5.225964769322737e-6,2.1169829533710277e-9,0.00300529732389138,0.0003310372983391032,1.1764054825635556e-7,0.0,0.0,0.0,0.9952392221041598,0.0860422876567302,0.010890000000000002,0.010664357368040488,0.000709091881906656,0.00027666443855639555,0.0012873535043603746,5.5947405680078104e-5,0.0005601749834319631,0.0004519344716852567,0.0005520403631489567,0.00012247127586427638,0.0004204007439859873,0.004403422175022525,0.0034509795215888765,0.0008712000000000001,0.0045615381994192905,0.00033059908588787315,1.4740680389188583e-5,0.010225341409834224,0.0005267261679968606,4.6745986100059796e-7,0.0,0.0,0.0,0.9990666955635487
0.09315254128373422,9236,0.09315254128373422,0.010890000000000002,0.010311899652667933,0.00033726689493962666,0.00012043873745845291,6.812015465428102e-6,1.61048923285169e-6,6.911729136550862e-6,0.00020777139667175505,6.19642229667058e-5,2.6297532478214363e-5,4.92882487370935e-5,0.0029163640599852636,0.0012386537130408526,0.0008712000000000001,0.0037124575813125985,0.00010778966426092392,1.3529381223200976e-6,0.00735724888238695,0.00042718871145883716,2.1511472394354606e-7,0.0,0.0,0.0,0.9973609061206086,0.09315254128373422,0.010890000000000002,0.009165766748631505,0.00016029288943571383,4.8478652566072555e-5,9.718928228750972e-7,4.1339306394465415e-7,1.1143401399779257e-6,4.1787280535290776e-5,1.2221035891074274e-5,7.990689351493065e-6,1.113183395568141e-5,0.0013617635275013783,0.00100308954203475,0.0008712000000000001,0.0028910959362779746,6.6012149185490016e-6,3.2879895967568513e-9,0.0035542738810967066,0.0003290689199805505,1.2114825802703023e-7,0.0,0.0,0.0,0.9951772877702009,0.09315254128373422,0.010890000000000002,0.010649342219700125,0.0006687716922480362,0.00026434789329941096,0.0009794259238544093,5.656446535662251e-5,0.00046999834726545143,0.0004062704735382844,0.00046995608124344627,0.00010700711588461854,0.0003641745786010252,0.004401651927449888,0.0036138170386362605,0.0008712000000000001,0.004527595006077204,0.0003590007103400361,1.6934376216553256e-5,0.010229939227713225,0.000526974517423503,4.893215121778241e-7,0.0,0.0,0.0,0.9988752498277967
0.10085036304749005,8835,0.10085036304749005,0.010890000000000002,0.010275192385005778,0.00030898245435909805,0.0001105443430765631,7.01533533073147e-6,1.6694458750026007e-6,6.5168937630703645e-6,0.00019657252481374728,5.6357394894990334e-5,2.441865013456979e-5,4.4276538472213834e-5,0.0029315218264351936,0.0012714097082291893,0.0008712000000000001,0.0037106660424633675,0.0001241981819312623,1.8058253358556581e-6,0.00750104022396244,0.0004278581996828432,2.2881083614803027e-7,0.0,0.0,0.0,0.9972456590108227,0.10085036304749005,0.010890000000000002,0.008995600367806774,0.00014610239375974137,4.735300768003004e-5,1.073879086558801e-6,4.365909447903971e-7,1.1356130281201015e-6,3.932948674328177e-5,1.1640182691624912e-5,7.550862855381042e-6,1.0513443326091113e-5,0.0014355830362450597,0.0010150193431080323,0.0008712000000000001,0.002900908343348276,8.263973664916414e-6,6.026474273970082e-9,0.00407289830823775,0.0003305971703751825,1.2953514527913799e-7,0.0,0.0,0.0,0.9949492366521089,0.10085036304749005,0.010890000000000002,0.010626974380982845,0.0006119492104017272,0.0002368256038837085,0.0007882278520474644,5.667958262188768e-5,0.0004067822924480461,0.0003877105523221656,0.00039775482955359953,9.233284655360029e-5,0.0002995345216809205,0.004483441363055211,0.003993248345259865,0.0008712000000000001,0.00453045749141294,0.0003789705824914586,1.965497490805993e-5,0.010272969504746845,0.0005272882848916385,5.359234074249878e-7,0.0,0.0,0.0,0.998705430218927
0.10918430765974725,8018,0.10918430765974725,0.010890000000000002,0.010221728177537456,0.00028006251686688006,0.00010167886174184621,7.509119396638208e-6,1.7564967043529427e-6,6.175364754931367e-6,0.0001819436067324721,5.090224739791551e-5,2.263058005690494e-5,4.013576831308531e-5,0.0029338357985576853,0.0013093418922389304,0.0008712000000000001,0.003705918724847165,0.00014069254164750163,2.3135323407810774e-6,0.0075422069467459,0.0004283446777963057,2.443453618723125e-7,0.0,0.0,0.0,0.9971482158173375,0.10918430765974725,0.010890000000000002,0.008897881818591101,0.00012914434315181795,4.2740085334314905e-5,1.0736367376569157e-6,4.664029551492342e-7,1.1163331061449104e-6,3.6034246962843466e-5,1.1039138222050544e-5,7.1261394580519325e-6,9.703319837270385e-6,0.001481026015766947,0.0010283556785660771,0.0008712000000000001,0.002892774689258205,1.2025805768891286e-5,1.2200019743051912e-8,0.004139927698554148,0.00033170503743571876,1.3795769994964516e-7,0.0,0.0,0.0,0.9948271875263481,0.10918430765974725,0.010890000000000002,0.010612296652224962,0.0005797372164452892,0.00022328373960808513,0.000564125439453303,6.113872491799562e-5,0.00032592648399473593,0.00037300100474392804,0.00033417056272655454,8.0045232851987e-5,0.0002371987915646858,0.0045014197121068964,0.004815533691896093,0.0008712000000000001,0.0045428418094377145,0.0003986578397831914,2.064286738441895e-5,0.010345347420235627,0.0005225745949737768,5.763879956997299e-7,0.0,0.0,0.0,0.9986641954291178
0.11820694223504868,7116,0.11820694223504868,0.010890000000000002,0.010167143520573425,0.0002570739665282906,9.401723816626302e-5,8.086477195084591e-6,1.8602926895825347e-6,6.060478132371838e-6,0.00017028452583373112,4.726654508416326e-5,2.1916548374075964e-5,3.743312669157442e-5,0.002958490634727473,0.001349373330969654,0.0008712000000000001,0.0037098907393335904,0.0001587156362543471,2.9623533312893448e-6,0.007536838383763473,0.00042802186497244366,2.6274316364389864e-7,0.0,0.0,0.0,0.997085940249126,0.11820694223504868,0.010890000000000002,0.008729102075497791,0.00011979177913971045,4.106559445810878e-5,1.1237317712476465e-6,4.829094599234894e-7,1.1457390896754447e-6,3.1058347158451156e-5,1.0042361539486056e-5,6.726199898900204e-6,8.923761647266031e-6,0.0014438157528338976,0.0010373974641160078,0.0008712000000000001,0.0029201696278881623,1.9125024266302798e-5,3.605181354451336e-8,0.004553830953093652,0.0003305923620541586,1.4374273281044396e-7,0.0,0.0,0.0,0.994808474661892,0.11820694223504868,0.010890000000000002,0.010583398685421345,0.0005184114187146532,0.00020428072082186058,0.0003006431454005899,6.50083079992562e-5,0.00019029525038370302,0.0003547972543623384,0.00026083767076605976,6.820987172406832e-5,0.0001833500765036423,0.004450454681855296,0.0046673430246100996,0.0008712000000000001,0.004517794467980268,0.0004274384797097506,2.437736490931379e-5,0.010243023022659128,0.0005298546446965226,6.177263012484048e-7,0.0,0.0,0.0,0.9984595359559196
0.1279751778625921,5873,0.1279751778625921,0.010890000000000002,0.010123178314216308,0.00023937820098791327,8.92381469456948e-5,8.283656807581454e-6,1.9102081248359984e-6,5.741949003355591e-6,0.0001584904711722194,4.300739041469926e-5,2.0332368329265082e-5,3.387601513850206e-5,0.002919405039695619,0.0013746788875469067,0.0008712000000000001,0.0037152487192014102,0.00017728926901161934,3.7503468625289224e-6,0.007501450098601546,0.0004274006613203843,2.767351704341104e-7,0.0,0.0,0.0,0.9970120412378797,0.1279751778625921,0.010890000000000002,0.008619514400305435,0.0001091969829817013,3.7373774896082924e-5,1.2069865164516683e-6,5.043795932406712e-7,1.1091581342151327e-6,2.8138728522464852e-5,9.829925651275758e-6,6.429201064775006e-6,8.420166703319034e-6,0.0014338842082118168,0.0010511255048589487,0.0008712000000000001,0.0029564266484952005,2.2416655664425826e-5,4.725132654139531e-8,0.0044687303793695616,0.000326722379948616,1.5224844843298465e-7,0.0,0.0,0.0,0.9947313045886497,0.1279751778625921,0.010890000000000002,0.010563627971705064,0.0005088488378054673,0.00020168766723272543,0.00033512520273974554,6.314436739953133e-5,0.00019539975682966655,0.00034670335458298625,0.00027605256161108787,6.98739363099082e-5,0.00019710667936471442,0.004460556719396168,0.00517717129604044,0.0008712000000000001,0.004506898387020412,0.0004557829114120314,2.7401610759822993e-5,0.010220713975555936,0.0005239807543147663,6.628719015114055e-7,0.0,0.0,0.0,0.9984295269765534
0.13855062857810793,4469,0.13855062857810793,0.010890000000000002,0.010074506619030511,0.00021997907725954097,8.431991350675921e-5,9.290415133647167e-6,2.057181437775509e-6,5.871093204915232e-6,0.00014974943812848658,4.037099630758779e-5,1.9652467128623845e-5,3.187061575714948e-5,0.002937712590860489,0.0014212076003358334,0.0008712000000000001,0.0037469545155868734,0.00019345278764836807,4.380026251141887e-6,0.0075096296729172205,0.00042582255550392814,2.9604588340244436e-7,0.0,0.0,0.0,0.9969634048721325,0.13855062857810793,0.010890000000000002,0.00855275235569399,0.000102080253698972,3.690905161805813e-5,1.3602346218703963e-6,5.377769289576337e-7,1.2560346285192646e-6,2.827545085574544e-5,9.450981258788572e-6,6.346820101424671e-6,8.257766530596113e-6,0.0015142833308181146,0.0010627520118427045,0.0008712000000000001,0.003003239958772293,3.4677369169019275e-5,1.3360065180014847e-7,0.004658462743639145,0.00032986071306915783,1.606793191118309e-7,0.0,0.0,0.0,0.9948805675306537,0.13855062857810793,0.010890000000000002,0.010539730926351876,0.0004701511183178183,0.0001928790951055042,0.00022086535135864476,5.9748583136529954e-5,0.0001300912052851453,0.0003337122026443475,0.00021663332106447355,5.976468065080084e-5,0.00015356903753551012,0.004360603770580871,0.0051923666002491094,0.0008712000000000001,0.0045297370403030324,0.0004524843636525794,2.607627654904805e-5,0.010272966638781479,0.0005244118851811641,6.701094523923309e-7,0.0,0.0,0.0,0.9983224587206811
0.15,3211,0.15,0.010890000000000002,0.0100153970621343,0.00020677353372504522,8.067014137865551e-5,9.586719869482037e-6,2.1018368991475888e-6,5.8410879482969644e-6,0.00013904097006763066,3.866936931505353e-5,1.876353206025614e-5,3.0061259969192057e-5,0.002907209738969065,0.0014600019543608677,0.0008712000000000001,0.003764953550992312,0.0002030356793761246,4.8067498872905944e-6,0.007353338144463124,0.0004271568360927101,3.175259951004212e-7,0.0,0.0,0.0,0.9969527374566747,0.15,0.010890000000000002,0.008380546681203216,8.93102497385377e-5,3.400434317518905e-5,1.3842281614601407e-6,5.443958770589868e-7,1.1973122111181675e-6,2.4338343581376562e-5,9.142239287691432e-6,6.140258919450916e-6,7.646712238931445e-6,0.0014944492123968916,0.0010775601995273358,0.0008712000000000001,0.0029930121468887756,4.300690974159083e-5,1.9703361701105823e-7,0.0045806801010042425,0.0003334346642659081,1.6193974452392403e-7,0.0,0.0,0.0,0.994846113829708,0.15,0.010890000000000002,0.010536462919242833,0.00045722068543539913,0.0001830760630764275,0.0002753696005044262,7.202390704244527e-5,0.0001400493102588147,0.00031580514483874777,0.00019449824303294333,5.40143460904328e-5,0.00013209346295966123,0.004383310323943271,0.005209697145987109,0.0008712000000000001,0.00455378497112565,0.0004898433239136239,2.9929013622586096e-5,0.009987311523092816,0.0005220692706247285,7.418744306141379e-7,0.0,0.0,0.0,0.9983438008770044
