mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.006792370951527074,18.51538583754025,1.0,2.273542799628311e-5,2,0.01448294271327583,133.33822608476146,0.0015896927691972295,57.634649237517834,0.0001,1000.0
1.0,0.507010325317399,11.149451252465779,0.99,0.04080118472049072,2,0.002244488986094471,26.66959075875383,0.002125948515547299,1963.4661409771393,0.0001,1000.0
1.0,0.12402292609753589,15.528972051637082,1.0,0.0003331648318897919,1,0.0014790119238495133,16.476754238489246,0.016333793304764546,36.560077886108346,0.0001,1000.0
1.0,0.34194655209137426,15.350672427706906,1.0,0.0014128039176991777,1,0.00309741208264493,124.16566524578886,0.01410328934625231,176.50881540464695,0.0001,1000.0
1.0,0.8210298762469124,13.235056244785932,0.89,0.005039760835313475,4,0.01910617148673133,1065.7737044024486,0.003662759816876662,1242.6772875691365,0.0001,1000.0
1.0,0.8282333523081302,14.885681372599343,0.87,0.0008251369730928315,4,0.034106830424111986,3929.727857647199,0.012047334892205283,1891.9189749719092,0.0001,1000.0
1.0,0.09691283355003825,17.398580605839232,1.0,4.1026006245396314e-5,4,0.012502410952132649,90.93357365625916,0.06126118200902317,213.0015316841583,0.0001,1000.0
1.0,0.03848864397733891,15.5461416998959,1.0,0.0004065485537998408,3,0.008561139503670927,51.30802546068718,0.0028612823145088566,17.06498931172936,0.0001,1000.0
1.0,0.8763961472795834,13.858940722212822,1.0,0.0017895841324432574,3,0.0019210830392577408,465.88191065486535,0.07380877192818125,3167.0272515768397,0.0001,1000.0
1.0,0.30495180546425116,19.471035968391405,1.0,0.00014602501252617255,1,0.03852773075160968,1448.8463932685147,0.008423009875587788,9472.181483834813,0.0001,1000.0
1.0,0.1178557225918171,14.193764168636271,1.0,0.005793098486210844,1,0.012573447435829816,2647.0018931385875,0.011063270401729641,10.581250529166306,0.0001,1000.0
1.0,0.792792110571313,13.224683125029527,0.98,0.005892093649975366,2,0.05605317558370502,81.43806990242913,0.04352656085376995,1053.797632328731,0.0001,1000.0
1.0,0.7098254322651166,12.218608010489278,0.95,0.014021081084573428,4,0.01242512424105406,24.087854306910828,0.001992857278287864,3301.3625843203145,0.0001,1000.0
1.0,0.7278220031710849,13.108241377918592,0.89,0.004750736209006584,4,0.0502944938197733,43.81964493374632,0.017749379218145997,249.6064235639686,0.0001,1000.0
1.0,0.7000302696775971,12.984588635107386,1.0,0.0036684014980202973,4,0.0012046864871833748,8204.072935505095,0.005844402417491456,171.20620862713,0.0001,1000.0
1.0,0.48417073317816234,12.60366741747635,0.9,0.007795988697546527,4,0.004014785916845211,59.93098403767173,0.0014032837647581895,30.52672430044864,0.0001,1000.0
1.0,0.10083768969660609,14.624583137446168,1.0,0.00220293162693885,1,0.0020816381074089275,84.60760143816026,0.003426836513433931,11.178509839495701,0.0001,1000.0
1.0,0.5028366815425126,13.828081114389562,0.94,0.00885798697512633,2,0.007643748074209283,4505.334591661236,0.0010373277785541218,100.55022925459375,0.0001,1000.0
1.0,0.018347399045393852,15.899268330158066,1.0,0.0001518878384925368,3,0.03703558240247065,46.684512212563455,0.006813167588521786,11.468480834264847,0.0001,1000.0
