Row,GLUT_Km_Glucose,GLUT_Conc,GLUT_Vmax,GLUT_Keq,GLUT_MW,HK1_K_Glucose,HK1_K_a_ATP,HK1_β_Glucose_ATP,HK1_K_G6P,HK1_K_a_ADP,HK1_K_a_G6P_cat,HK1_K_i_G6P_reg,HK1_K_a_Pi,HK1_Conc,HK1_Vmax,HK1_Keq,HK1_MW,GPI_Km_G6P,GPI_Km_F6P,GPI_Conc,GPI_Vmax,GPI_Keq,GPI_MW,PFKP_L,PFKP_K_a_F6P,PFKP_K_ATP,PFKP_K_F16BP,PFKP_K_ADP,PFKP_K_Phosphate,PFKP_K_a_ADP_reg,PFKP_K_i_ATP_reg,PFKP_K_a_F26BP,PFKP_K_i_F26BP,PFKP_K_i_Citrate,PFKP_Conc,PFKP_Vmax,PFKP_Keq,PFKP_MW,ALDO_Km_F16BP,ALDO_Km_DHAP,ALDO_Kd_DHAP,ALDO_Km_GAP,ALDO_Ki_GAP,ALDO_Conc,ALDO_Vmax,ALDO_Keq,ALDO_MW,TPI_Km_DHAP,TPI_Km_GAP,TPI_Conc,TPI_Vmax,TPI_Keq,TPI_MW,GAPDH_L,GAPDH_K_GAP,GAPDH_K_a_NAD,GAPDH_K_i_NAD,GAPDH_K_a_Phosphate,GAPDH_K_i_Phosphate,GAPDH_K_BPG,GAPDH_K_a_NADH,GAPDH_K_i_NADH,GAPDH_β_i_BPG,GAPDH_Conc,GAPDH_Vmax,GAPDH_Keq,GAPDH_MW,PGK_K_BPG,PGK_K_ADP,PGK_K_ThreePG,PGK_K_ATP,PGK_α,PGK_β,PGK_γ,PGK_Conc,PGK_Vmax,PGK_Keq,PGK_MW,PGM_Km_ThreePG,PGM_Km_TwoPG,PGM_Conc,PGM_Vmax,PGM_Keq,PGM_MW,ENO_Km_TwoPG,ENO_Km_PEP,ENO_Conc,ENO_Vmax,ENO_Keq,ENO_MW,PKM2_L,PKM2_Vmax_a,PKM2_Vmax_i,PKM2_K_a_PEP,PKM2_K_ADP,PKM2_K_Pyruvate,PKM2_K_ATP,PKM2_K_a_F16BP,PKM2_K_a_Phenylalanine,PKM2_K_i_PEP,PKM2_K_i_Phenylalanine,PKM2_β_i_PEP_ATP,PKM2_Keq,PKM2_Conc,PKM2_MW,LDH_Km_Pyruvate,LDH_Km_NADH,LDH_Km_Lactate,LDH_Km_NAD,LDH_Kd_NADH,LDH_Kd_NAD,LDH_Conc,LDH_Vmax,LDH_Keq,LDH_MW,MCT_Km_Lactate,MCT_Conc,MCT_Vmax,MCT_Keq,MCT_MW,AK_Km_ADP,AK_Km_ATP,AK_Km_AMP,AK_Vmax,AK_Keq,AK_MW,NDPK_Km_ATP,NDPK_Km_ADP,NDPK_Km_NTP,NDPK_Km_NDP,NDPK_Vmax,NDPK_Keq,NDPK_MW,CK_Km_ATP,CK_Km_ADP,CK_Km_Phosphocreatine,CK_Km_Creatine,CK_Vmax,CK_Keq,CK_MW,ATPase_Km_ATP,ATPase_Km_ADP,ATPase_Km_Phosphate,ATPase_Keq,ATPase_Vmax
S1,0.002326496673189229,-0.0010371577573322973,0.002705240435467724,-0.001116068201660072,0.0,0.0002313106828776895,0.048644953695135114,0.06159794568790544,-9.542411121569895e-5,0.005989006565093639,0.025891585130889027,-0.0021701195520372582,0.0034008519084367844,0.14083650447580304,0.12452255460652573,-0.00035889023286474637,0.0,-0.0016326249659756756,-0.0026885955597833197,-0.0019293126145098899,0.00028732157746735214,0.04435789881794126,0.0,-0.00019109449040732366,0.022219294225505806,0.00816770143386279,-0.00020945827541414091,-0.003352050183125196,0.0023868629235086944,0.0028305596184017173,0.0008276654441974086,0.0,0.0,0.0,0.10003013121979609,0.08196105524307475,-0.0002172159005397815,0.0,0.004453955863318367,5.601554927412445e-5,-8.604875429743235e-5,-0.0006451440095834836,0.002104582831635315,0.006888445984980407,0.01215953954092041,0.0010436670840414588,0.0,0.0001970696060746536,0.00018255694382632878,7.15633300325719e-5,0.0005248480073244317,-0.004160532501929388,0.0,-0.0021535224203076127,0.006436138354053294,-0.0010657858757333687,-0.06928974195400922,0.015232278791893013,-0.08199745596123022,0.0014956858457815113,-0.0001565187132579241,0.0010072094892730145,9.335478456068667e-6,-0.0651787123703892,-0.015853900729711316,5.189998339988087e-5,0.0,-0.00044913973788117417,0.0011834961315955836,0.0004470576580941489,-0.0001431357712832972,-0.000311184604357583,8.401715276002104e-5,-1.3483478996482136e-5,-0.0010963635951827314,-0.0010310245559591916,0.000846351668320347,0.0,-7.364872847702364e-5,3.116363947775734e-6,-4.875041888444057e-5,0.00014107507221414824,4.350992043122168e-5,0.0,-0.00011097869064355231,-0.0008951402120735287,0.00040762286876069105,0.00011306943079853202,0.00042938632450602565,0.0,0.0007219197391888927,-0.003436460906313052,0.002083829258012201,-0.002387662983147263,-0.0008069919307074622,6.426772393951402e-5,0.0018670590435139098,0.00446014454888893,0.0,-0.0002364895206100785,0.0,0.0028700932133208733,-0.00011411863998561943,0.0006731734426527701,0.0,0.00019395792185746073,-0.0023908562167938114,-0.0003454109474194052,0.00025724046106432864,0.0003111632020086846,0.00034225967393515717,0.000573699644229933,-0.004933100275814997,-1.4307506180787125e-5,0.0,-0.0009698333151995475,-0.018463393011026907,0.01073060101915993,-0.0003869273039615932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST,0.0017249660422006122,0.006761912281625246,0.006061757017134655,1.9189284959935408e-5,0.0,1.607750412390877e-5,0.07011339680423888,0.08971042018228732,2.5931536051295704e-6,0.0026003240703633182,0.04793804689256256,0.004969821258232008,0.0032160068770589853,0.18564890216947874,0.18743000491383394,2.074524070354075e-6,0.0,0.0004496510755086704,0.0005004772419306703,0.0007447506028890794,0.0007608283394096935,0.06998430082265189,0.0,0.0035218675371715157,0.061495918394174856,0.003947242333275898,0.00019182458775648237,0.0038656441111346047,0.004174011038885781,0.013510347814477333,0.007179794413212967,0.0,0.0,0.0,0.10071428332330054,0.10311185571123659,2.071450698900442e-6,0.0,0.0005902006799634131,5.601206949413764e-5,0.0004060869439195779,7.05329945673574e-5,0.0002769501344101073,0.004970582821445376,0.005070689630100879,0.0006887552766098488,0.0,9.853966300375621e-6,1.0372616709360742e-6,9.335341435863414e-6,8.816725038198787e-6,0.0014802227755708376,0.0,0.010164361528999032,0.0020346678528537767,0.05204771725447154,0.1250468827629158,0.044200329535394156,0.09097227670804162,0.00044809762947210395,6.4828534356769e-5,0.0005907251176157827,7.260839243159313e-6,0.014041917316811968,0.014807885115191344,0.00018359590955328048,0.0,3.008039685533755e-5,2.74874544450795e-5,6.742202253846743e-6,2.2819762605208362e-5,3.7859994291567e-5,4.667684221795717e-6,2.0745259500324364e-6,9.750264127498245e-5,5.860492745610308e-5,0.0005009981373077685,0.0,8.816731653418833e-6,7.260834895891953e-6,7.779448669726746e-6,1.4003034489251732e-5,0.00048699496429065067,0.0,3.526687986830221e-5,1.4521652069095505e-5,3.7860019406960956e-5,5.393749020474406e-5,0.0004921808798915783,0.0,0.00018100220103078548,0.0004009018834973913,7.312676056534492e-5,0.00072141549030833,0.000426832950077658,0.00017892749798258597,0.000554935190199887,0.00040090207437619457,0.0,0.0005803477633171374,0.0,0.00043305654458561057,9.750267428117167e-5,0.00039052855199768255,0.0,1.0372613994928693e-5,0.0004527677489494672,6.223542340922027e-6,1.5558944057463175e-6,5.704908412658282e-6,0.00017685220246410795,0.0004688422410989685,0.0005668679967986655,0.00013691627664508128,0.0,1.918932087914244e-5,0.03360883836587715,0.03176718973629836,7.986942893401597e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
