ATP_prod_eq_cons_frac,ATP_conc,ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.9919572991651442,21.07831812485344,1.0,0.0,1,0.0012449686078053813,181.25866652053577,0.018346947530531472,674.4578063185863,0.0001,1000.0
1.0,0.9920136930680721,21.667408741834514,1.0,0.0,1,0.051582619558551944,3493.819162320046,0.03302088609518695,90.85242269291216,0.0001,1000.0
1.0,0.9905949172988124,20.97970434638028,1.0,0.0,1,0.033777098639215,2019.0487318097582,0.038887119220317574,58.42684008794533,0.0001,1000.0
1.0,0.9904630218964094,19.550707513075835,1.0,0.0,1,0.004977827408053489,3595.149453886241,0.0019653772134912506,17.42290485331317,0.0001,1000.0
1.0,0.9895463389576361,19.806246660840706,1.0,0.0,1,0.014675639007093604,54.87983875543221,0.012275786597327745,572.3122718979533,0.0001,1000.0
1.0,0.9913316779921699,20.663155643415685,1.0,0.0,1,0.0011031669866764448,14.303768743572109,0.02742502654074864,4093.4653536438805,0.0001,1000.0
1.0,0.9915100336073146,20.90510106332444,1.0,0.0,1,0.003518863760476161,1743.4078788646175,0.0046119694550851,161.67721779010046,0.0001,1000.0
1.0,0.9910845248771564,21.27924792764809,1.0,0.0,1,0.008215725269615249,127.66676474504395,0.006113285992769988,1052.1999123519768,0.0001,1000.0
1.0,0.9885286911911981,18.538589453399346,1.0,0.0,1,0.07667081881357143,19.462656132881555,0.0032695327635862297,355.8306851157224,0.0001,1000.0
1.0,0.9904529374998381,20.13978816580495,1.0,0.0,1,0.002984914049326059,24.35248835031084,0.001611532797939368,1615.1871186440057,0.0001,1000.0
1.0,0.9905731614142204,21.106283391794005,1.0,0.0,1,0.020873751132036003,173.4506296523513,0.023792695458953694,682.4699873695706,0.0001,1000.0
1.0,0.9488088275910707,15.513536412776283,1.0,0.0,1,0.020350452349230445,23.410777482832074,0.0061719713028419885,15.043674260387155,0.0001,1000.0
1.0,0.9912736927261556,20.626876723023198,1.0,0.0,1,0.08193805395897956,1070.2286107140662,0.008713614582008032,54.77092787799914,0.0001,1000.0
1.0,0.9929479506054504,22.123606260110623,1.0,0.0,1,0.005222782297147309,257.2818896132322,0.0026214557151366066,2330.070536940512,0.0001,1000.0
1.0,0.9727680406632152,16.483455395034444,1.0,0.0,1,0.03862010369218226,54.72485101287672,0.09436334230540323,17.54459801321119,0.0001,1000.0
1.0,0.9924842087873453,21.841335429769398,1.0,0.0,1,0.0038919282402320042,652.3501611844788,0.0030235926462831865,1300.2455003570324,0.0001,1000.0
1.0,0.9904984206495493,19.899688092533054,1.0,0.0,1,0.0072471242519571155,33.67367043481258,0.03410714104558221,839.7631176569212,0.0001,1000.0
1.0,0.9966373233843129,23.09141685758643,1.0,0.0,1,0.016169815245651607,7512.146923435648,0.029413654215252435,1873.0367405674217,0.0001,1000.0
1.0,0.9905568893583119,20.409708825859173,1.0,0.0,1,0.0018332436172757796,8583.370336361948,0.0011673898841428809,388.98547202471156,0.0001,1000.0
1.0,0.9884744137888258,18.98362676911357,1.0,0.0,1,0.05635136042260955,42.267420426939495,0.07486318849716868,313.56417445773144,0.0001,1000.0
1.0,0.9926698627039233,20.632837393288806,1.0,0.0,1,0.0012282999368891014,2131.511792266611,0.008237286148357816,144.47031933399538,0.0001,1000.0
1.0,0.9909712888242721,19.814163105207623,1.0,0.0,1,0.003073744623023512,3869.3101552146663,0.01920680894257375,14.65967384184777,0.0001,1000.0
1.0,0.9967843367764135,23.12070948689857,1.0,0.0,1,0.010031714821532416,4179.633941114719,0.02642018567307228,2791.0902659468443,0.0001,1000.0
1.0,0.9808801169224164,17.152708307798648,1.0,0.0,1,0.041721397863703616,26.712434189830866,0.01904949404657542,71.36837142010785,0.0001,1000.0
1.0,0.9581272267194763,15.845451913467919,1.0,0.0,1,0.03894145113725466,10.292137149255463,0.01791152305431107,49.83634389621653,0.0001,1000.0
1.0,0.9908568010796965,20.06908104465599,1.0,0.0,1,0.002031345742940833,418.43889234877776,0.06693909590585262,85.99961519606526,0.0001,1000.0
1.0,0.9931342505048368,22.580355434745506,1.0,0.0,1,0.03661396190651482,143.17001949858425,0.00784803146650672,3067.93082834043,0.0001,1000.0
1.0,0.9881197854811655,18.372892393340273,1.0,0.0,1,0.0027815203156799743,74.87515036365016,0.0934697632350913,78.08452264688894,0.0001,1000.0
1.0,0.9909827753677124,20.491053180873887,1.0,0.0,1,0.006367888070657384,389.90923377007203,0.002530639926034631,151.88874341964106,0.0001,1000.0
1.0,0.9882539799849708,19.38297065785594,1.0,0.0,1,0.006821112587466414,307.60406508356283,0.00641114775397822,70.59142843776819,0.0001,1000.0
1.0,0.9921392274888724,21.61875754953675,1.0,0.0,1,0.006882187945844401,52.90164748280213,0.0012570938937420482,3070.6626333375525,0.0001,1000.0
1.0,0.9896125009520921,18.956054119107446,1.0,0.0,1,0.03468249089037235,7839.922334823836,0.0023169929011967348,29.82596612652751,0.0001,1000.0
