ATPase_Vmax_frac,count,ATPase_Vmax_frac_median,Glucose_media_median,Glucose_median,G6P_median,F6P_median,F16BP_median,GAP_median,DHAP_median,BPG_median,ThreePG_median,TwoPG_median,PEP_median,Pyruvate_median,Lactate_median,Lactate_media_median,ATP_median,ADP_median,AMP_median,Phosphate_median,NTP_median,NDP_median,Phosphocreatine_median,Creatine_median,NAD_median,NADH_median,F26BP_median,Citrate_median,Phenylalanine_median,ATPprod_ATPase_ratios_median,ATPase_Vmax_frac_qlow,Glucose_media_qlow,Glucose_qlow,G6P_qlow,F6P_qlow,F16BP_qlow,GAP_qlow,DHAP_qlow,BPG_qlow,ThreePG_qlow,TwoPG_qlow,PEP_qlow,Pyruvate_qlow,Lactate_qlow,Lactate_media_qlow,ATP_qlow,ADP_qlow,AMP_qlow,Phosphate_qlow,NTP_qlow,NDP_qlow,Phosphocreatine_qlow,Creatine_qlow,NAD_qlow,NADH_qlow,F26BP_qlow,Citrate_qlow,Phenylalanine_qlow,ATPprod_ATPase_ratios_qlow,ATPase_Vmax_frac_qhigh,Glucose_media_qhigh,Glucose_qhigh,G6P_qhigh,F6P_qhigh,F16BP_qhigh,GAP_qhigh,DHAP_qhigh,BPG_qhigh,ThreePG_qhigh,TwoPG_qhigh,PEP_qhigh,Pyruvate_qhigh,Lactate_qhigh,Lactate_media_qhigh,ATP_qhigh,ADP_qhigh,AMP_qhigh,Phosphate_qhigh,NTP_qhigh,NDP_qhigh,Phosphocreatine_qhigh,Creatine_qhigh,NAD_qhigh,NADH_qhigh,F26BP_qhigh,Citrate_qhigh,Phenylalanine_qhigh,ATPprod_ATPase_ratios_qhigh
0.020000000000000004,9918,0.020000000000000004,0.025,0.024709653447931794,0.009794981750871224,0.0033317495710622133,0.00024002490849473368,1.3179533420489482e-6,0.0003413457188890563,5.2994581384546545e-5,0.0002289150365167369,3.9369689465172016e-5,0.00016250085521610084,0.0055136920360952905,0.00010118420879282956,-2.2701003480064842e-28,0.010154693343003517,2.6661311432029743e-5,3.3380564772666015e-8,0.0007027996803203006,0.004275705832260452,0.000810841111186153,0.0068870523415977955,0.0006887052341597795,0.002315229434473523,6.355152740954213e-8,0.0,0.0,0.0,0.999813153614995,0.020000000000000004,0.024999999999999994,0.024073954084244845,0.0007877036704952553,0.0003295000835972259,1.3988751855238326e-7,9.257200774558352e-9,2.0177477686151338e-6,9.55730861031043e-10,1.1412126141727532e-6,1.789805218532436e-7,4.0851680757960757e-7,0.0026790164970560562,3.551748932322262e-5,-3.6745705950173944e-22,0.001451926146189228,4.575095421075705e-6,1.0791638096111046e-9,6.983360264266272e-6,0.00329964334785685,0.0005512876825158498,0.0068870523415977955,0.0006887052341597795,0.0006315116943308119,2.3842901543953652e-8,0.0,0.0,0.0,0.9964624976842589,0.020000000000000004,0.02500000000000001,0.024879471551352547,0.014604341814644773,0.005575255074743316,0.012779274870635944,1.0322511108630598e-5,0.002862691113806138,0.0007489108583431036,0.0009980706902718733,0.00017659480404394668,0.0007513477042924467,0.00844467571209915,0.0006700076158432361,3.048930588030834e-22,0.012531013951422969,0.0035441805039483684,0.005015889103727633,0.0025179918329130504,0.005257218067157216,0.0010690450132440626,0.0068870523415977955,0.0006887052341597795,0.004175246568008869,1.5118275429493776e-7,0.0,0.0,0.0,0.9998902938853593
0.025830993300297683,9921,0.025830993300297683,0.025,0.02462520630521779,0.008976388412913736,0.00306140402934626,0.00042529672966562884,1.7469590332079338e-6,0.0004540536977970869,0.00010861159103589822,0.00032927225677836986,5.629063134669321e-5,0.00023488800003925283,0.005294931136334457,0.00013018295789275452,-1.49620656259948e-29,0.010196718981495266,1.8941045193693203e-5,1.674783699607693e-8,0.0010910192988762366,0.004276769891133115,0.0008131672561311853,0.0068870523415977955,0.0006887052341597795,0.002307747616463825,8.360879929533179e-8,0.0,0.0,0.0,0.9997773105832577,0.025830993300297683,0.024999999999999998,0.023847677613771694,0.004317543134515812,0.0009987210478498028,1.8218260809286058e-7,9.688946918137362e-9,2.029606116566959e-6,1.4950102727767813e-7,1.54580841884214e-5,2.937122098938616e-6,1.2393133165787194e-5,0.0024756068018691084,4.622283123362549e-5,-3.1206937834986087e-22,0.007417337232963625,4.2968734508461736e-6,9.569103426929473e-10,0.00015019889918546812,0.003282217681227452,0.0005496828968675812,0.0068870523415977955,0.0006887052341597795,0.0006243579794586889,3.0424190296379346e-8,0.0,0.0,0.0,0.9993117654341382,0.025830993300297683,0.025000000000000005,0.02484259712921074,0.01362361767188088,0.005206217996098516,0.004789560782461982,8.575685712553194e-6,0.0024337020622173964,0.0009512562629262762,0.0011734181385270478,0.00020219067780760539,0.0008711097277084378,0.008230349895155593,0.00088573024474449,2.959578203626887e-22,0.012563036645554594,0.0006724869100566065,2.1530499546154238e-5,0.0036982393552401844,0.005243648668853094,0.0010724433004101017,0.0068870523415977955,0.0006887052341597795,0.004177446990056724,1.995882098973112e-7,0.0,0.0,0.0,0.9998813108368835
0.033362010744001185,9917,0.033362010744001185,0.025,0.02451209321464482,0.008064468559800827,0.0027704212440522796,0.0005819963587512417,2.0975186136097412e-6,0.0005261808940832487,0.00016923128311667338,0.00043247730912109587,7.318658194998106e-5,0.0003068571325936482,0.00506686865918238,0.00016980948468313386,-5.937405466371935e-29,0.010258271487685187,1.553413573078786e-5,1.1166613625492065e-8,0.0016387003870521823,0.004261752935200827,0.0008143558848832509,0.0068870523415977955,0.0006887052341597795,0.0023101582577863895,1.0794365867692658e-7,0.0,0.0,0.0,0.9997283040977505,0.033362010744001185,0.024999999999999998,0.02352315799901878,0.004040938860430639,0.0010533781314878072,2.6512241786305607e-7,1.1386948588987577e-8,2.610283560193374e-6,3.5046931545266006e-7,2.6705915538985254e-5,4.9346049923003296e-6,2.156198626103723e-5,0.0022092570468135323,5.9683741848309695e-5,-2.420135267943386e-22,0.007766496392424441,4.2155527844035525e-6,9.269001917813436e-10,0.0003068078806432695,0.0032902199302387936,0.0005591796314194447,0.0068870523415977955,0.0006887052341597795,0.0005989296327714906,3.876548377642923e-8,0.0,0.0,0.0,0.9992132439662624,0.033362010744001185,0.025000000000000005,0.02479393997987523,0.012550721830644434,0.004932895904979277,0.004562501370362231,8.160706129603025e-6,0.002367569111141694,0.0010348928969186918,0.0013523085037573219,0.0002317216605114489,0.0010047028901563366,0.008125332825959553,0.0010957381093866965,2.6365352301206525e-22,0.012589407115657623,0.0004828040528550088,1.0421927341920748e-5,0.005226333324180689,0.005259461760301681,0.0010762523688328546,0.0068870523415977955,0.0006887052341597795,0.004179885969897226,2.5649448917193924e-7,0.0,0.0,0.0,0.9998670577392088
0.04308869380063767,9869,0.04308869380063767,0.025,0.024375614580203042,0.007068509606798889,0.002416271177079057,0.000705264169317011,2.271130990926674e-6,0.0005702025599702396,0.00020415758898434193,0.0005062697182945216,8.575381762281287e-5,0.0003618127874339856,0.004880485049799991,0.00022159162930998158,6.313103123084684e-29,0.010260067322640256,1.4819784274448764e-5,1.0195441439391757e-8,0.0024017446976122006,0.004266529635901143,0.0008128820161168767,0.0068870523415977955,0.0006887052341597795,0.0023199705083451795,1.4072687199981307e-7,0.0,0.0,0.0,0.99965317043053,0.04308869380063767,0.024999999999999998,0.023160796922548563,0.0036607564493825948,0.0009331655409692535,3.424250974959961e-7,1.0811698741411963e-8,2.5882814394567477e-6,7.749886464863283e-7,3.870814699450852e-5,7.037411862402553e-6,3.051098514944617e-5,0.0019700632318528115,7.79308330297215e-5,-1.8987409934390535e-22,0.007784707585478246,4.4639110870685316e-6,1.0121941195101624e-9,0.0005542858788100615,0.0032829640177923195,0.000556782860353532,0.0068870523415977955,0.0006887052341597795,0.000625165499256738,4.997258595238113e-8,0.0,0.0,0.0,0.9989934449815678,0.04308869380063767,0.025000000000000005,0.02473128487829345,0.01129570269954475,0.004436946097635561,0.004617159151200998,7.986432122727892e-6,0.002428879965632741,0.001110835204391188,0.001508508095569846,0.0002654601025689013,0.0011509712404656307,0.007938277957825323,0.0014426144348720926,2.407239553785368e-22,0.012579004740381396,0.0003474072823065788,5.353907526407741e-6,0.00769944953839574,0.005270707740035423,0.0010786772358476926,0.0068870523415977955,0.0006887052341597795,0.004169321024252689,3.3856271380956e-7,0.0,0.0,0.0,0.9998437591653022
0.0556511880441425,9871,0.0556511880441425,0.025,0.02418971791108054,0.006014124576864404,0.0020488658071196077,0.0007750840204100566,2.335351403154456e-6,0.0005733013846129906,0.0002325473792464288,0.0005707479545895272,9.697863623971654e-5,0.0004062799266986349,0.004733390793200109,0.0002904519910398277,1.7235997715543175e-28,0.01027305571175404,1.503134125764331e-5,1.0515539629318927e-8,0.0033891126123188164,0.0042630319138787015,0.0008153060429160153,0.0068870523415977955,0.0006887052341597795,0.0023110621380965086,1.833690924402075e-7,0.0,0.0,0.0,0.999556967086874,0.0556511880441425,0.024999999999999998,0.022533823752471142,0.0030696827124694825,0.0008291596116527789,4.538001891337014e-7,1.0723345604439439e-8,2.5648442284239873e-6,1.082686823400619e-6,5.1543209121801816e-5,8.9584800775454e-6,3.743994580216671e-5,0.0018257698502655623,0.00010120749022225585,-1.3340729271170813e-22,0.00786580552057883,4.698788656962134e-6,1.1116086611954066e-9,0.0007857015073447618,0.0032768794014297244,0.0005559285151357401,0.0068870523415977955,0.0006887052341597795,0.0006236554531253596,6.543584685672278e-8,0.0,0.0,0.0,0.9987196604285715,0.0556511880441425,0.025000000000000005,0.0246570887129419,0.009825582005297848,0.0038569681937437456,0.004729599603733837,8.093657804789714e-6,0.0024049790724018495,0.0011330890602613709,0.0016186075784394474,0.00028836652152738565,0.0012587553193427877,0.007804983898198608,0.0020215416955920154,1.3411826751992808e-22,0.012575948749447008,0.00031172217405411217,4.560496063321303e-6,0.00987195638703071,0.005262730995877855,0.0010739433838474054,0.0068870523415977955,0.0006887052341597795,0.0041611071973089745,4.312707837939938e-7,0.0,0.0,0.0,0.9998212544040719
0.07187627327609256,9853,0.07187627327609256,0.025,0.02396591553961747,0.004993920375256079,0.001742812337077589,0.0005943861750116819,2.0283279174788557e-6,0.0005012706802986185,0.00021163200001675795,0.0005949620174460238,0.00010052319137370828,0.00041658810732351484,0.004637682873504283,0.00037356637987577416,4.864111921272128e-29,0.010273725947971997,1.7313480499453216e-5,1.3958988120564146e-8,0.0047973527204752415,0.004261197806578875,0.0008118273990145524,0.0068870523415977955,0.0006887052341597795,0.0023022412161783044,2.3483343862064777e-7,0.0,0.0,0.0,0.999412952103468,0.07187627327609256,0.024999999999999998,0.021833909563459913,0.002631751773600255,0.0006686876258043378,5.082256623378367e-7,8.87886366343478e-9,2.102450988819651e-6,1.1220348826791562e-6,5.2743803002340755e-5,9.417265824620889e-6,4.0057238978810075e-5,0.0016357122551064994,0.00013004509482701895,-9.136853836987341e-23,0.007882643038356552,5.453960006736849e-6,1.496420640390948e-9,0.0012217722409985114,0.0032983352952334075,0.0005577243877715708,0.0068870523415977955,0.0006887052341597795,0.0006185556466018886,8.555862872335818e-8,0.0,0.0,0.0,0.9983745619342064,0.07187627327609256,0.025000000000000005,0.02456329301543672,0.008306520305558783,0.003310384115691233,0.004629040521185912,7.68561247867243e-6,0.0022756160152023392,0.0010870279985668984,0.001810308568772916,0.00031693460435939597,0.0013583610246875276,0.007724035292708374,0.00292865539765142,9.541018801183488e-23,0.012525368126100502,0.0003113014002207301,4.62208091578376e-6,0.012740730434485361,0.005255905637126695,0.001070425723189211,0.0068870523415977955,0.0006887052341597795,0.004141942100194892,5.993558306611066e-7,0.0,0.0,0.0,0.9997833318675837
0.0928317766722556,9775,0.0928317766722556,0.025,0.023661964346380855,0.004107919094390625,0.0014245674397402048,0.0003495055968466349,1.454896744393493e-6,0.0003716486560405867,0.00015880944413680184,0.0005513360582284634,9.341120009628168e-5,0.0003844023762509853,0.0047881890905902376,0.0004929085007576567,3.48696788898698e-29,0.010245266849104725,2.251584453974841e-5,2.3745904758461857e-8,0.006859904270384111,0.004278500024684689,0.0008140265170428817,0.0068870523415977955,0.0006887052341597795,0.0023180869347321073,3.0649700806827387e-7,0.0,0.0,0.0,0.9992054327475887,0.0928317766722556,0.025,0.020947355311678663,0.0021503433686822773,0.0005223257272873154,5.546234481338893e-7,6.396723943460662e-9,1.511263155530191e-6,7.600975941620849e-7,4.565422301362205e-5,8.482048142562864e-6,3.501847994910802e-5,0.001659970882100649,0.00017014268548207317,-5.506670463836185e-23,0.007847088590329428,6.407864476482279e-6,2.039275155058011e-9,0.0017529261543564483,0.003274959509486047,0.0005490770212422472,0.0068870523415977955,0.0006887052341597795,0.0006287622127740275,1.1162287148078106e-7,0.0,0.0,0.0,0.9979905111877387,0.0928317766722556,0.025,0.024436269537694073,0.006835825598031548,0.0028065242104045396,0.004399244824077044,7.153481181747926e-6,0.0020504179526009765,0.0009656056694362367,0.0018583244527492285,0.000328635544258021,0.001425770391820205,0.007952928802102062,0.0036358348561507797,5.2823702225614573e-23,0.012572160591768074,0.0003954647813408663,7.456770564230388e-6,0.01485122217713548,0.005268274728237737,0.00107547794150318,0.0068870523415977955,0.0006887052341597795,0.004171485051297342,7.596116344435914e-7,0.0,0.0,0.0,0.9997307982809789
0.11989685006378822,9694,0.11989685006378822,0.025,0.023273999863324346,0.0032910491993503065,0.0011437924849581399,4.172344731654085e-5,4.2389803664367675e-7,0.00011333331163836745,5.873293896887148e-5,0.00039167780588710667,6.527466043645079e-5,0.00026869664610405184,0.0050441822056511865,0.0006562940252323188,-2.49338645351391e-29,0.010226315703870448,4.086530156683396e-5,7.796273036326205e-8,0.00939519035699965,0.004267949798604537,0.0008130661185223776,0.0068870523415977955,0.0006887052341597795,0.0023343701112458278,3.939371987228e-7,0.0,0.0,0.0,0.9989100337589767,0.11989685006378822,0.025,0.019810001026634036,0.001675557774053794,0.0004045314933806665,6.030312755630269e-7,5.156613921857153e-9,1.1651632855110368e-6,4.924827062026521e-7,3.599816441018385e-5,6.799321286659108e-6,2.6849258363533875e-5,0.0017036378633491858,0.00022370591025140657,-4.512977434953596e-23,0.007786614192797624,8.316271819104466e-6,3.4247529809496714e-9,0.002533649639797411,0.0032821906368755483,0.0005526222022467179,0.0068870523415977955,0.0006887052341597795,0.0005977701218057645,1.4169235293626348e-7,0.0,0.0,0.0,0.9975194091229496,0.11989685006378822,0.025,0.024260031748860364,0.00556009172454846,0.0022638111889850274,0.004074798997425521,6.458800697136574e-6,0.0017733289419379359,0.0007934550463823092,0.0018203926208654243,0.0003190132259441001,0.0013785930545065876,0.008254779391931618,0.005196645804172242,4.695143058910064e-23,0.012564243386628812,0.0004958297022896582,1.2149266078159456e-5,0.01690136888645954,0.005249656662898292,0.0010731407301388465,0.0068870523415977955,0.0006887052341597795,0.0041857845008204395,1.0007317621928699e-6,0.0,0.0,0.0,0.9996517035532162
0.15485273653622542,9511,0.15485273653622542,0.025,0.022816105561469218,0.0025274505018100905,0.000880465588992322,5.13860261533164e-6,8.313213243128088e-8,2.1474508517329826e-5,1.2369856407178627e-5,0.0002252959062705982,3.777022726033589e-5,0.00015182369492560023,0.005407894017919958,0.0008742039872912066,8.252729620086689e-30,0.010160194384103042,9.827944908129877e-5,4.5258793010135015e-7,0.011829633038990473,0.004271218763495877,0.0008119848620124472,0.0068870523415977955,0.0006887052341597795,0.002342256809740126,5.137667095461177e-7,0.0,0.0,0.0,0.9985631907622067,0.15485273653622542,0.025,0.018777055861968112,0.001278509720221586,0.0003313852413344758,6.857549433206881e-7,4.3107192143202065e-9,9.7451098721807e-7,2.940271636331931e-7,2.998711267895992e-5,5.3771030126997204e-6,2.1015456800232065e-5,0.002078933393652094,0.000283322653865524,-4.367354494439317e-23,0.007732323749572546,1.0917066348855269e-5,5.924050606494179e-9,0.0035062378758659763,0.0032673887664483835,0.0005468593769992242,0.0068870523415977955,0.0006887052341597795,0.0006455143805872286,1.8482417714440363e-7,0.0,0.0,0.0,0.9970542764976392,0.15485273653622542,0.025,0.024086885060569562,0.004362348615447407,0.00179984834480201,0.0037262032776925378,5.656679816867259e-6,0.0015727584905688788,0.0005958350683995655,0.0017926900477861266,0.0003111440232728231,0.0012900332732180405,0.008521357000162452,0.008241956133189142,5.1110330420749064e-23,0.01254405778601459,0.0006476507504572789,2.1078364543490125e-5,0.018230325440511237,0.005280357586462778,0.001069590747138357,0.0068870523415977955,0.0006887052341597795,0.004154857908814334,1.3035900274063236e-6,0.0,0.0,0.0,0.9995462114131943
0.20000000000000004,8704,0.20000000000000004,0.025,0.022254292825860476,0.0019085882906557422,0.0006693205234454599,3.504812135863558e-6,3.7092992245844183e-8,9.982827555705234e-6,4.381089790353581e-6,0.0001459986107982086,2.4482157522728816e-5,9.676864680269779e-5,0.005680682795637826,0.0011491746623717763,1.4322386887818796e-30,0.010076630038094161,0.00018509634299700904,1.6532520855085197e-6,0.013676745806425892,0.004267445205564775,0.0008124644083934709,0.0068870523415977955,0.0006887052341597795,0.002322325784359639,6.482206869474013e-7,0.0,0.0,0.0,0.9982444172200284,0.20000000000000004,0.025,0.017209826364436895,0.0009817421843113028,0.0002687937970895576,7.822234242932935e-7,4.132949456333346e-9,9.361748611204566e-7,1.8607517042754193e-7,2.5442514702533173e-5,4.663066542986561e-6,1.676287144454766e-5,0.0024145242088847297,0.00037031863979103863,-3.466306982720379e-23,0.007635019359111038,1.577183084161399e-5,1.1860572336946916e-8,0.0052519849713401675,0.003289008907676103,0.0005557424356552262,0.0068870523415977955,0.0006887052341597795,0.0006342057008871153,2.349980494467554e-7,0.0,0.0,0.0,0.9965059338998314,0.20000000000000004,0.025,0.023797706612161643,0.0033462905634262796,0.0013962046971529845,0.0030304617059229407,4.539773756661638e-6,0.0011789930482985103,0.00040858292284635006,0.0015662781305328163,0.0002715189563647465,0.0011287053748843686,0.008770874916029325,0.01052767720854191,3.763688877077993e-23,0.012555511023635977,0.0008492187002942216,3.744494702845746e-5,0.01933061710164117,0.0052476970112979564,0.0010742018431557838,0.0068870523415977955,0.0006887052341597795,0.004135044409076905,1.655204039799174e-6,0.0,0.0,0.0,0.9993787234121357
