mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.05276875016681982,15.850614141458163,1.0,0.0,1,0.00333565358603944,22.512891156525857,0.011427968151112494,21.887986349271486,0.0001,1000.0
1.0,0.0115652255525651,19.066580681426945,1.0,0.0,1,0.009093329307617495,76.42799200340681,0.004091348339298179,170.41251901340817,0.0001,1000.0
1.0,0.0009382416228592711,23.219550561848934,1.0,0.0,1,0.09443480563926018,1129.1528810863172,0.07286551672262859,835.1955590098005,0.0001,1000.0
1.0,0.011526579114548161,19.847725825920012,1.0,0.0,1,0.0016391113614297667,143.4144014090066,0.00225056016419425,218.14315749895485,0.0001,1000.0
1.0,0.000808099815260529,24.021916964246934,1.0,0.0,1,0.009647608592100038,1113.4965510088837,0.004344227020444593,1702.1572618029682,0.0001,1000.0
1.0,0.045823294453314276,15.607256697955894,1.0,0.0,1,0.052139814808628226,16.436487014336663,0.004785250221056385,22.382362671482927,0.0001,1000.0
1.0,0.005506912299392356,23.83730085348131,1.0,0.0,1,0.0013777833966222945,6709.077052452261,0.0016825424922098382,266.8961353148969,0.0001,1000.0
1.0,0.04959816148819379,16.933894106257394,1.0,0.0,1,0.0029879773731619464,24.475901518069566,0.010095448834477258,59.86540760476009,0.0001,1000.0
1.0,0.02122103526866062,16.437483041668408,1.0,0.0,1,0.07733270170152018,38.26488127285135,0.017717551028561918,22.86768588457952,0.0001,1000.0
1.0,0.02646410551708061,21.66655308160521,1.0,0.0,1,0.012731921747271897,34.01788679700526,0.007106763855856735,5394.247715598161,0.0001,1000.0
1.0,0.042161748076853155,17.698363114841694,1.0,0.0,1,0.008807192296061079,18.25040549599661,0.0012708287072504846,166.86281721168635,0.0001,1000.0
1.0,0.0019889517858752924,18.063873687112732,1.0,0.0,1,0.009764660016414874,478.0703488033478,0.005783744948204554,10.384821531729104,0.0001,1000.0
1.0,0.033943770971790806,20.00641929824883,1.0,0.0,1,0.06710725146988632,22.51934708575821,0.0035884810296506688,1347.7061551772797,0.0001,1000.0
1.0,0.021096715833375374,16.6323162069482,1.0,0.0,1,0.003506428558699858,42.14045551642941,0.0018203021012118835,27.313636254989618,0.0001,1000.0
1.0,0.004663064783552448,19.762569515241942,1.0,0.0,1,0.038684631151584714,177.89423307471657,0.007854987806265307,138.18245377296762,0.0001,1000.0
1.0,0.0005083277245474514,23.255997340075886,1.0,0.0,1,0.003625985521311144,1707.0059385059567,0.001229910348919244,498.85420151863894,0.0001,1000.0
1.0,0.0001320950346588629,22.297029863678336,0.69,0.0,1,0.027835130336169456,6355.698497542064,0.005019781764711046,57.67429884009185,0.0001,1000.0
1.0,0.007475748615357143,22.873485279353986,1.0,0.0,1,0.0038840312599832147,925.6542805652967,0.02540449808243018,598.2320724459088,0.0001,1000.0
1.0,0.008602222307177087,24.495611752381407,1.0,0.0,1,0.002826997713577601,1334.9267169179186,0.0811795086824364,2062.2875914818956,0.0001,1000.0
1.0,0.006089115124974197,22.714499913017832,1.0,0.0,1,0.0016848039518215525,4159.335169254087,0.05819828688302676,110.36050769890458,0.0001,1000.0
1.0,0.0003817483864560719,24.046980234187885,0.07,0.0,1,0.014932975077161025,2355.2516453020635,0.003012966212689883,9814.224741491544,0.0001,1000.0
1.0,0.0005348987504533966,21.88555996381549,1.0,0.0,1,0.0052588440488941495,1714.5931602560772,0.0026308435680850104,131.0324413833733,0.0001,1000.0
1.0,0.006628073176249106,23.56828055575231,1.0,0.0,1,0.03891684393907271,120.3972681087745,0.002184686495741739,9046.051565396683,0.0001,1000.0
1.0,0.029437769654112923,18.626562325122308,1.0,0.0,1,0.009547030209966759,35.03104479013254,0.007867394049355348,272.39833741041866,0.0001,1000.0
1.0,0.026127333620213224,20.085320148241713,1.0,0.0,1,0.0014654396399504193,52.72538982992174,0.0016705008223046568,804.4932038646828,0.0001,1000.0
1.0,0.018972747900516524,20.393352834830793,1.0,0.0,1,0.007753055285919606,83.90374848770638,0.021469944500493478,574.727032235994,0.0001,1000.0
1.0,0.007743563455046311,25.1467467128026,1.0,0.0,1,0.05981696645839608,2020.1257836710247,0.07798292611802418,3232.428841402511,0.0001,1000.0
1.0,0.0025999360154273883,21.747488541049115,1.0,0.0,1,0.01588318679842986,360.4639907648914,0.008911728565387106,552.7114131872786,0.0001,1000.0
1.0,0.07238739890122059,16.031403138831436,1.0,0.0,1,0.002602794243040767,15.56559008942364,0.03503730706814304,36.05636338825987,0.0001,1000.0
1.0,0.022116240489291034,17.35688922872251,1.0,0.0,1,0.008272037345829871,36.67071083309057,0.001870310860963954,60.0738423210695,0.0001,1000.0
1.0,0.001005780532182381,23.647640729119352,1.0,0.0,1,0.0013071180184374084,1064.0945672605417,0.0010253903684563615,1370.0653930399703,0.0001,1000.0
1.0,0.005532941716866545,22.45418088643011,1.0,0.0,1,0.020961167727995215,3430.383352975423,0.05500430107681077,112.13173780267745,0.0001,1000.0
1.0,0.04110096358547209,20.590234865738218,1.0,0.0,1,0.010141725009710152,19.30842288124384,0.0025356852116927117,2958.5666421925825,0.0001,1000.0
1.0,0.006473222086911299,17.984123054566474,1.0,0.0,1,0.002411163985060469,270.00673525216456,0.007697186027178746,15.662436477637183,0.0001,1000.0
1.0,0.03234069310331445,19.077577394763168,1.0,0.0,1,0.013351472970217774,41.92337906282829,0.0832636196611898,291.6025228194452,0.0001,1000.0
1.0,0.005868346831964308,19.523904681257335,1.0,0.0,1,0.0020957997105938153,431.97535425886383,0.042148889030382414,43.2242684024391,0.0001,1000.0
1.0,0.012348524995482422,21.462635763418838,1.0,0.0,1,0.0015504473152445116,176.90250850277545,0.07167502580213728,736.2155422105276,0.0001,1000.0
1.0,0.0026829188250978163,23.84996901466073,1.0,0.0,1,0.005991176608737696,324.72906314172394,0.0021737134008543305,4793.494412309175,0.0001,1000.0
1.0,0.08667221215293691,19.23932005603023,1.0,0.0,1,0.003164050955800391,12.897063183606749,0.0571232954025946,1088.9858603179957,0.0001,1000.0
1.0,0.004047202925415803,19.726375455126107,1.0,0.0,1,0.001295484572786508,1143.9795564016533,0.08386674173709424,19.856515466655868,0.0001,1000.0
1.0,0.03753863725245585,16.283339514384814,1.0,0.0,1,0.002692140493637231,33.113467394699114,0.0036402949432516505,26.39049505963128,0.0001,1000.0
1.0,0.0084683661228707,25.786952651368825,1.0,0.0,1,0.0023133415689096048,3782.8167421157946,0.005230135502339002,2946.3583181429217,0.0001,1000.0
1.0,0.024949350761283316,18.275923784970267,1.0,0.0,1,0.008097378715060218,32.97945833177928,0.0023718720269397275,171.04069671970606,0.0001,1000.0
1.0,0.041031381086655036,19.532906884034585,1.0,0.0,1,0.0018735733859558759,31.181584674032976,0.0023547727382686773,751.4562609591213,0.0001,1000.0
1.0,0.0980494074324443,21.127639272149008,1.0,0.0,1,0.0071755272783719445,11.284480443275196,0.028333569696834152,8694.749914588228,0.0001,1000.0
1.0,0.03015934581743317,16.55533425646339,1.0,0.0,1,0.0046097136526827955,43.015566603020105,0.021728029421390387,22.80626467803061,0.0001,1000.0
1.0,0.010630728784656865,22.720733364708178,1.0,0.0,1,0.01872125973021195,74.77204736760645,0.0012286183845290227,6227.472906552401,0.0001,1000.0
1.0,0.006342468668340758,18.03080932085494,1.0,0.0,1,0.011197134699391842,270.562515571001,0.022199851463744806,17.27008769208827,0.0001,1000.0
1.0,0.006744053261148766,18.698429573385344,1.0,0.0,1,0.00246868246926857,281.8300157974039,0.009344711996034604,30.383257995090684,0.0001,1000.0
