all_params,fixed_HK_Km_Vmax
0.2541853592469686,0.2964866599773622
0.06823368900398549,0.47506080721565946
0.18233970526763013,0.2653122674230378
0.240088230811863,0.4381017655404382
0.6512898525658575,0.41338532753558427
0.47233084333839026,0.40054389299667337
0.11672000499146713,0.6778012998837595
0.30007962506009456,0.3103245401824969
0.15819190939473438,0.43489758233994347
0.16414163660700978,0.604626760478833
0.22597512725546814,0.4040943528363371
0.05814859445512229,0.45796605348719926
0.4619765263805823,0.5964519982288483
0.4190058901105172,0.37932815071844944
0.028194703106331664,0.48442948140545133
0.22874620760149608,0.40155216275831956
0.1662418693424198,0.6524729199576045
0.13465425036422873,0.4127718699045299
0.31490051345968284,0.35862324696141357
0.4407123164239944,0.28835407620553527
0.4126221888145565,0.2381696266674798
0.3048635551398001,0.2800531510105056
0.6267362591544571,0.5227576605389059
0.33468559711822526,0.41599591802031477
0.1216676270677279,0.4596613270184796
0.42102417532695063,0.2695440497125827
0.5391516754617495,0.22556276446039905
0.5688772506243932,0.4141527038705708
0.5399574708184643,0.2733374246094665
0.41755590423604055,0.419475464161976
0.3836298461648997,0.27211186407489085
0.28186218124114054,0.3235007049719508
0.5095321344245745,0.4811347718525854
0.47297843699910963,0.407384557990235
0.6746310248486894,0.4020403750176959
0.111443424534453,0.11291889937445042
0.4425372061089273,0.44290812627900905
0.4512306867510754,0.41440897302360447
0.2874407786335286,0.3513277599416551
0.15942772725019214,0.3891374382876156
0.24098313122490492,0.3556010789374806
0.5942636313205476,0.4824207566827324
0.22672465580822454,0.25995590645708255
0.3471030786187073,0.2766147785396771
0.35969859420655387,0.2958142913486125
0.1672036651757695,0.33576368216983465
0.03621414723319726,0.4327534524189365
0.4379227381528789,0.3085566146777287
0.328861856073409,0.34456490901987685
0.26557442270763354,0.4155981738893233
0.31227142305246336,0.39358672089369207
0.38118437386654286,0.47021657258434113
0.41101189801881427,0.5085504704694943
0.37005567903924863,0.37334170224596347
0.2600723730699881,0.08264114387153507
0.1760297515016174,0.2717277878457165
0.16666205279858137,0.4894962107432159
0.37750843989883215,0.4105651003846657
0.46484397345011585,0.44065343272529245
0.05616554076831524,0.6752712102486806
0.2983037722029122,0.36658311043345276
0.3427711285881342,0.42584415902473316
0.2911018943160479,0.6608316094893348
0.33954032149382973,0.2976487966700596
0.4215743544085825,0.37590878111056614
0.1867112440071428,0.47349693922893193
0.3937718906489789,0.3498811117970938
0.2886713718782091,0.29940937000821505
0.2621347125687401,0.3194002232143319
0.3253638411412,0.2790183831349063
0.3498228900552225,0.28013867657752245
0.17271793890619272,0.4292372343657203
